Qtot1.3877787807814457e-17
# RMSE: 1.3215981869542144, Max. Err: 3.191329118181658 kcal/mol Qa(l,m) [a = atom index]
5
Q1(0,0)     -0.08824330380749516
Q2(0,0)     0.21279669996127457
Q3(0,0)     0.021871142671863953
Q4(0,0)     0.09880224308429109
Q5(0,0)     -0.07064189709558971
Q6(0,0)     0.009547370991175835
Q7(0,0)     -0.016383561799433177
Q8(0,0)     -0.04984025042955689
Q9(0,0)     -0.0854992683137602
Q10(0,0)     -0.032409175262770276
Q1(1,-1)     0.41385263094085323
Q1(1,0)     0.06674580804263532
Q1(1,1)     0.29623423436504714
Q2(1,-1)     -0.29497682911731077
Q2(1,0)     -0.012511061011885857
Q2(1,1)     -0.1634007778952537
Q3(1,-1)     0.24364266544939478
Q3(1,0)     -0.03547761196143408
Q3(1,1)     0.23071765332091135
Q4(1,-1)     -0.4297851410180376
Q4(1,0)     -0.0003352127009450187
Q4(1,1)     -0.30365369664972575
Q5(1,-1)     0.14205152258755716
Q5(1,0)     -0.013767082752419325
Q5(1,1)     0.05954606689556247
Q6(1,-1)     -0.028170104736007333
Q6(1,0)     -0.03093735533696052
Q6(1,1)     0.009856975323045553
Q7(1,-1)     0.11236033210107507
Q7(1,0)     -0.005817800419210255
Q7(1,1)     0.05766206447284106
Q8(1,-1)     -0.0782781670236066
Q8(1,0)     0.026439499102898393
Q8(1,1)     0.0827214329091884
Q9(1,-1)     0.0783120500491743
Q9(1,0)     -0.004814356595251059
Q9(1,1)     -0.11983239673908244
Q10(1,-1)     0.024923060686840942
Q10(1,0)     0.010467317760209979
Q10(1,1)     0.005077674770770965
Q1(2,-2)     -0.7774346153465757
Q1(2,-1)     -0.020233370465892058
Q1(2,0)     -0.3113060524224246
Q1(2,1)     0.04706018808013328
Q1(2,2)     -0.0028518978805605073
Q2(2,-2)     -0.7397970315505673
Q2(2,-1)     0.03889010954738691
Q2(2,0)     -0.2627538306500973
Q2(2,1)     -0.030644059425694994
Q2(2,2)     0.28567719606096487
Q3(2,-2)     -0.6502819104669108
Q3(2,-1)     0.07244373901468465
Q3(2,0)     0.023940389599044782
Q3(2,1)     -0.043894828845401114
Q3(2,2)     0.39161778725182783
Q4(2,-2)     -0.9335731162223676
Q4(2,-1)     0.02583194616700051
Q4(2,0)     -0.46716414578392185
Q4(2,1)     0.005126875964539655
Q4(2,2)     -0.33545844703788685
Q5(2,-2)     -0.05357486653971372
Q5(2,-1)     -0.0017476352570041285
Q5(2,0)     -0.10266420373237667
Q5(2,1)     -0.004289364962180967
Q5(2,2)     -0.03487260157229102
Q6(2,-2)     -0.08181249518915062
Q6(2,-1)     -0.022092191248811958
Q6(2,0)     -0.12614857748926703
Q6(2,1)     0.04780714627779296
Q6(2,2)     0.06725172898522541
Q7(2,-2)     0.07806245546323286
Q7(2,-1)     -0.04891821557072429
Q7(2,0)     -0.2426391907230247
Q7(2,1)     -0.03181913413884022
Q7(2,2)     0.2719614330790508
Q8(2,-2)     -0.013202355147543962
Q8(2,-1)     0.0017973199003899372
Q8(2,0)     -0.12526569704342308
Q8(2,1)     -0.0597660797836887
Q8(2,2)     -0.014404789221793845
Q9(2,-2)     0.00478007701715924
Q9(2,-1)     0.015274385368845714
Q9(2,0)     -0.13136059915615614
Q9(2,1)     0.024820110363883364
Q9(2,2)     0.04570271766919455
Q10(2,-2)     0.12141281803956264
Q10(2,-1)     -0.021034563886427975
Q10(2,0)     -0.3103361175353065
Q10(2,1)     -0.03663533066848983
Q10(2,2)     -0.1907223062260726
Q1(3,-3)     0.6538308247661968
Q1(3,-2)     0.019481128089846405
