NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.42583E-02, -2.43607E-02, -2.44469E-02, -2.45187E-02, -2.45753E-02, -2.46135E-02, -2.46281E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.48802E-02, -2.50649E-02, -2.52170E-02, -2.53429E-02, -2.54493E-02, -2.55417E-02, -2.56232E-02, -2.56930E-02, -2.57468E-02, -2.57770E-02, -2.57741E-02, -2.57286E-02, -2.56324E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -2.55306E-02, -2.58217E-02, -2.60634E-02, -2.62592E-02, -2.64161E-02, -2.65437E-02, -2.66521E-02, -2.67501E-02, -2.68429E-02, -2.69299E-02, -2.70050E-02, -2.70570E-02, -2.70722E-02, -2.70366E-02, -2.69391E-02, -2.67722E-02, -2.65335E-02,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -2.64133E-02, -2.68015E-02, -2.71290E-02, -2.73949E-02, -2.76033E-02, -2.77637E-02, -2.78899E-02, -2.79973E-02, -2.80998E-02, -2.82059E-02, -2.83155E-02, -2.84198E-02, -2.85021E-02, -2.85421E-02, -2.85199E-02, -2.84199E-02, -2.82327E-02, -2.79563E-02, -2.75947E-02,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -2.66954E-02, -2.72688E-02, -2.77871E-02, -2.82388E-02, -2.86157E-02, -2.89146E-02, -2.91396E-02, -2.93030E-02, -2.94243E-02, -2.95266E-02, -2.96319E-02, -2.97539E-02, -2.98935E-02, -3.00376E-02, -3.01613E-02, -3.02343E-02, -3.02281E-02, -3.01212E-02, -2.99028E-02, -2.95723E-02, -2.91378E-02, -2.86133E-02,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA, -2.73227E-02, -2.80459E-02, -2.87251E-02, -2.93429E-02, -2.98824E-02, -3.03298E-02, -3.06777E-02, -3.09286E-02, -3.10974E-02, -3.12108E-02, -3.13035E-02, -3.14094E-02, -3.15510E-02, -3.17309E-02, -3.19293E-02, -3.21083E-02, -3.22226E-02, -3.22314E-02, -3.21067E-02, -3.18369E-02, -3.14258E-02, -3.08886E-02, -3.02469E-02, -2.95249E-02,NA,NA,NA,NA,NA,
NA,NA,NA,NA, -2.86868E-02, -2.95470E-02, -3.03653E-02, -3.11185E-02, -3.17824E-02, -3.23347E-02, -3.27603E-02, -3.30569E-02, -3.32406E-02, -3.33470E-02, -3.34265E-02, -3.35315E-02, -3.36986E-02, -3.39332E-02, -3.42047E-02, -3.44547E-02, -3.46155E-02, -3.46299E-02, -3.44629E-02, -3.41059E-02, -3.35715E-02, -3.28867E-02, -3.20847E-02, -3.11991E-02, -3.02605E-02,NA,NA,NA,NA,
NA,NA,NA, -2.91378E-02, -3.01812E-02, -3.12159E-02, -3.22177E-02, -3.31570E-02, -3.39999E-02, -3.47121E-02, -3.52657E-02, -3.56479E-02, -3.58720E-02,NA,NA,NA,NA,NA,NA,NA, -3.75740E-02, -3.75649E-02, -3.73062E-02, -3.67991E-02, -3.60738E-02, -3.51756E-02, -3.41535E-02, -3.30529E-02, -3.19119E-02, -3.07603E-02,NA,NA,NA,
NA,NA, -2.93606E-02, -3.05692E-02, -3.18105E-02, -3.30659E-02, -3.43087E-02, -3.55033E-02, -3.66048E-02, -3.75631E-02, -3.83301E-02, -3.88738E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.12314E-02, -4.07865E-02, -4.00235E-02, -3.90030E-02, -3.77972E-02, -3.64752E-02, -3.50948E-02, -3.37003E-02, -3.23237E-02, -3.09865E-02,NA,NA,
NA,NA, -3.06782E-02, -3.20915E-02, -3.35713E-02, -3.51017E-02, -3.66570E-02, -3.81977E-02, -3.96692E-02, -4.10028E-02, -4.21229E-02, -4.29645E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.58849E-02, -4.50837E-02, -4.38942E-02, -4.24247E-02, -4.07829E-02, -3.90591E-02, -3.73210E-02, -3.56151E-02, -3.39712E-02, -3.24065E-02,NA,NA,
NA, -3.05061E-02, -3.20398E-02, -3.36874E-02, -3.54479E-02, -3.73132E-02, -3.92638E-02, -4.12631E-02, -4.32521E-02, -4.51452E-02, -4.68337E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.03837E-02, -4.85102E-02, -4.63793E-02, -4.41376E-02, -4.18911E-02, -3.97087E-02, -3.76308E-02, -3.56779E-02, -3.38573E-02, -3.21685E-02,NA,
NA, -3.16743E-02, -3.34197E-02, -3.53273E-02, -3.74080E-02, -3.96676E-02, -4.21013E-02, -4.46867E-02, -4.73727E-02, -5.00676E-02, -5.26319E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.68165E-02, -5.39059E-02, -5.08485E-02, -4.78186E-02, -4.49209E-02, -4.22089E-02, -3.97034E-02, -3.74060E-02, -3.53073E-02, -3.33932E-02,NA,
NA, -3.28163E-02, -3.47832E-02, -3.69683E-02, -3.93993E-02, -4.21026E-02, -4.50995E-02, -4.83969E-02, -5.19723E-02, -5.57518E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.99797E-02, -5.57129E-02, -5.17125E-02, -4.80503E-02, -4.47406E-02, -4.17679E-02, -3.91039E-02, -3.67158E-02, -3.45715E-02,NA,
 -3.19491E-02, -3.38990E-02, -3.60871E-02, -3.85544E-02, -4.13484E-02, -4.45233E-02, -4.81366E-02, -5.22418E-02, -5.68717E-02, -6.20062E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.64155E-02, -6.07161E-02, -5.56205E-02, -5.11290E-02, -4.71912E-02, -4.37401E-02, -4.07085E-02, -3.80352E-02, -3.56671E-02,NA,
 -3.27721E-02, -3.48859E-02, -3.72829E-02, -4.00195E-02, -4.31652E-02, -4.68049E-02, -5.10395E-02, -5.59822E-02, -6.17439E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.54625E-02, -5.92667E-02, -5.39641E-02, -4.94248E-02, -4.55231E-02, -4.21498E-02, -3.92141E-02, -3.66421E-02, -3.43738E-02,
 -3.34836E-02, -3.57405E-02, -3.83204E-02, -4.12940E-02, -4.47511E-02, -4.88059E-02, -5.36016E-02, -5.93125E-02, -6.61344E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.94764E-02, -6.23382E-02, -5.63469E-02, -5.12996E-02, -4.70188E-02, -4.33587E-02, -4.02030E-02, -3.74600E-02, -3.50573E-02,
 -3.40592E-02, -3.64295E-02, -3.91537E-02, -4.23131E-02, -4.60129E-02, -5.03893E-02, -5.56173E-02, -6.19169E-02, -6.95491E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -7.23198E-02, -6.45536E-02, -5.80927E-02, -5.26919E-02, -4.81423E-02, -4.42755E-02, -4.09593E-02, -3.80900E-02, -3.55870E-02,
 -3.44793E-02, -3.69265E-02, -3.97463E-02, -4.30259E-02, -4.68777E-02, -5.14480E-02, -5.69253E-02, -6.35470E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.57328E-02, -5.90800E-02, -5.35180E-02, -4.88350E-02, -4.48587E-02, -4.14526E-02, -3.85098E-02, -3.59461E-02,
 -3.47313E-02, -3.72148E-02, -4.00762E-02, -4.34022E-02, -4.73042E-02, -5.19249E-02, -5.74452E-02, -6.40879E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.58368E-02, -5.92737E-02, -5.37486E-02, -4.90733E-02, -4.50894E-02, -4.16684E-02, -3.87077E-02, -3.61256E-02,
 -3.48105E-02, -3.72892E-02, -4.01375E-02, -4.34366E-02, -4.72885E-02, -5.18210E-02, -5.71902E-02, -6.35793E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.49604E-02, -5.87233E-02, -5.34090E-02, -4.88695E-02, -4.49731E-02, -4.16084E-02, -3.86837E-02,NA,
NA, -3.71551E-02, -3.99402E-02, -4.31464E-02, -4.68611E-02, -5.11893E-02, -5.62529E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.75410E-02, -5.25677E-02, -4.82660E-02, -4.45363E-02, -4.12893E-02, -3.84485E-02,NA,
NA, -3.68280E-02, -3.95075E-02, -4.25674E-02, -4.60777E-02, -5.01179E-02, -5.47741E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.58709E-02, -5.13194E-02, -4.73253E-02, -4.38206E-02, -4.07392E-02, -3.80213E-02,NA,
NA, -3.63302E-02, -3.88717E-02, -4.17469E-02, -4.50080E-02, -4.87105E-02, -5.29085E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.38609E-02, -4.97670E-02, -4.61192E-02, -4.28764E-02, -3.99937E-02, -3.74274E-02,NA,
NA,NA, -3.80698E-02, -4.07366E-02, -4.37249E-02, -4.70698E-02, -5.07999E-02, -5.49287E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.56295E-02, -5.16433E-02, -4.80085E-02, -4.47195E-02, -4.17561E-02, -3.90912E-02,NA,NA,
NA,NA, -3.71396E-02, -3.95874E-02, -4.22966E-02, -4.52864E-02, -4.85671E-02, -5.21336E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.27751E-02, -4.93262E-02, -4.61287E-02, -4.31916E-02, -4.05100E-02, -3.80699E-02,NA,NA,
NA,NA,NA, -3.83452E-02, -4.07817E-02, -4.34340E-02, -4.63004E-02, -4.93649E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.99604E-02, -4.69914E-02, -4.41958E-02, -4.15912E-02, -3.91823E-02,NA,NA,NA,
NA,NA,NA,NA, -3.92278E-02, -4.15689E-02, -4.40636E-02, -4.66906E-02, -4.94127E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.98749E-02, -4.72464E-02, -4.46970E-02, -4.22620E-02, -3.99631E-02,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -3.97318E-02, -4.18990E-02, -4.41504E-02, -4.64509E-02, -4.87514E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.91126E-02, -4.68950E-02, -4.46694E-02, -4.24815E-02, -4.03647E-02,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -3.98324E-02, -4.17642E-02, -4.37140E-02, -4.56404E-02, -4.74925E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.77782E-02, -4.59956E-02, -4.41363E-02, -4.22478E-02, -4.03689E-02,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -3.95390E-02, -4.11976E-02, -4.28192E-02, -4.43630E-02, -4.57837E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.60098E-02, -4.46469E-02, -4.31613E-02, -4.15957E-02, -3.99883E-02,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -3.88903E-02, -4.02628E-02, -4.15584E-02, -4.27418E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.29657E-02, -4.18330E-02, -4.05875E-02, -3.92628E-02,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.90399E-02, -4.00332E-02, -4.08971E-02,NA,NA,NA,NA,NA,NA,NA, -4.10678E-02, -4.02490E-02, -3.93008E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
