 -2.16818E-02, -2.22516E-02, -2.28281E-02, -2.34082E-02, -2.39883E-02, -2.45644E-02, -2.51319E-02, -2.56856E-02, -2.62200E-02, -2.67289E-02, -2.72061E-02, -2.76446E-02, -2.80373E-02, -2.83769E-02, -2.86560E-02, -2.88675E-02, -2.90051E-02, -2.90637E-02, -2.90400E-02, -2.89330E-02, -2.87441E-02, -2.84769E-02, -2.81376E-02, -2.77334E-02, -2.72733E-02, -2.67664E-02, -2.62220E-02, -2.56490E-02, -2.50559E-02, -2.44500E-02, -2.38379E-02, -2.32252E-02, -2.26165E-02,
 -2.23913E-02, -2.30197E-02, -2.36586E-02, -2.43046E-02, -2.49539E-02, -2.56019E-02, -2.62435E-02, -2.68727E-02, -2.74831E-02, -2.80677E-02, -2.86188E-02, -2.91284E-02, -2.95877E-02, -2.99877E-02, -3.03188E-02, -3.05720E-02, -3.07386E-02, -3.08117E-02, -3.07866E-02, -3.06619E-02, -3.04392E-02, -3.01237E-02, -2.97233E-02, -2.92480E-02, -2.87092E-02, -2.81189E-02, -2.74888E-02, -2.68299E-02, -2.61523E-02, -2.54647E-02, -2.47745E-02, -2.40881E-02, -2.34104E-02,
 -2.31343E-02, -2.38286E-02, -2.45381E-02, -2.52594E-02, -2.59884E-02, -2.67199E-02, -2.74481E-02, -2.81664E-02, -2.88671E-02, -2.95420E-02, -3.01823E-02, -3.07783E-02, -3.13194E-02, -3.17943E-02, -3.21909E-02, -3.24971E-02, -3.27012E-02, -3.27934E-02, -3.27671E-02, -3.26200E-02, -3.23545E-02, -3.19774E-02, -3.14998E-02, -3.09353E-02, -3.02990E-02, -2.96065E-02, -2.88724E-02, -2.81106E-02, -2.73330E-02, -2.65498E-02, -2.57694E-02, -2.49988E-02, -2.42430E-02,
 -2.39113E-02, -2.46795E-02, -2.54692E-02, -2.62767E-02, -2.70977E-02, -2.79266E-02, -2.87568E-02, -2.95805E-02, -3.03891E-02, -3.11729E-02, -3.19214E-02, -3.26231E-02, -3.32653E-02, -3.38340E-02, -3.43138E-02, -3.46882E-02, -3.49413E-02, -3.50590E-02, -3.50318E-02, -3.48559E-02, -3.45348E-02, -3.40784E-02, -3.35019E-02, -3.28243E-02, -3.20659E-02, -3.12469E-02, -3.03861E-02, -2.95005E-02, -2.86043E-02, -2.77092E-02, -2.68247E-02, -2.59578E-02, -2.51140E-02,
 -2.47221E-02, -2.55734E-02, -2.64540E-02, -2.73605E-02, -2.82882E-02, -2.92312E-02, -3.01820E-02, -3.11317E-02, -3.20700E-02, -3.29858E-02, -3.38664E-02, -3.46984E-02, -3.54665E-02, -3.61536E-02, -3.67398E-02, -3.72031E-02, -3.75210E-02, -3.76733E-02, -3.76454E-02, -3.74318E-02, -3.70374E-02, -3.64768E-02, -3.57719E-02, -3.49492E-02, -3.40364E-02, -3.30600E-02, -3.20441E-02, -3.10091E-02, -2.99721E-02, -2.89461E-02, -2.79413E-02, -2.69649E-02, -2.60220E-02,
 -2.55656E-02, -2.65102E-02, -2.74941E-02, -2.85143E-02, -2.95662E-02, -3.06435E-02, -3.17379E-02, -3.28390E-02, -3.39348E-02, -3.50118E-02, -3.60552E-02, -3.70488E-02, -3.79747E-02, -3.88119E-02, -3.95355E-02, -4.01158E-02, -4.05207E-02, -4.07200E-02, -4.06918E-02, -4.04275E-02, -3.99346E-02, -3.92350E-02, -3.83610E-02, -3.73503E-02, -3.62406E-02, -3.50673E-02, -3.38605E-02, -3.26453E-02, -3.14409E-02, -3.02619E-02, -2.91187E-02, -2.80181E-02, -2.69643E-02,
 -2.64397E-02, -2.74887E-02, -2.85898E-02, -2.97409E-02, -3.09377E-02, -3.21738E-02, -3.34402E-02, -3.47250E-02, -3.60138E-02, -3.72900E-02, -3.85356E-02, -3.97312E-02, -4.08557E-02, -4.18845E-02, -4.27862E-02, -4.35214E-02, -4.40440E-02, -4.43084E-02, -4.42802E-02, -4.39462E-02, -4.33181E-02, -4.24302E-02, -4.13307E-02, -4.00738E-02, -3.87118E-02, -3.72909E-02, -3.58491E-02, -3.44160E-02, -3.30133E-02, -3.16562E-02, -3.03544E-02, -2.91136E-02, -2.79365E-02,
 -2.73407E-02, -2.85062E-02, -2.97399E-02, -3.10413E-02, -3.24074E-02, -3.38322E-02, -3.53062E-02, -3.68160E-02, -3.83440E-02, -3.98695E-02, -4.13694E-02, -4.28199E-02, -4.41959E-02, -4.54691E-02, -4.66020E-02, -4.75428E-02, -4.82255E-02, -4.85801E-02, -4.85519E-02, -4.81198E-02, -4.73033E-02, -4.61565E-02, -4.47531E-02, -4.31717E-02, -4.14845E-02, -3.97519E-02, -3.80208E-02, -3.63254E-02, -3.46886E-02, -3.31252E-02, -3.16430E-02, -3.02453E-02, -2.89322E-02,
 -2.82630E-02, -2.95574E-02, -3.09405E-02, -3.24142E-02, -3.39778E-02, -3.56271E-02, -3.73531E-02, -3.91410E-02, -4.09697E-02, -4.28122E-02, -4.46377E-02, -4.64142E-02, -4.81108E-02, -4.96954E-02, -5.11260E-02, -5.23378E-02, -5.32375E-02, -5.37171E-02, -5.36879E-02, -5.31153E-02, -5.20325E-02, -5.05264E-02, -4.87105E-02, -4.66993E-02, -4.45925E-02, -4.24680E-02, -4.03820E-02, -3.83721E-02, -3.64611E-02, -3.46608E-02, -3.29753E-02, -3.14039E-02, -2.99425E-02,
 -2.91984E-02, -3.06343E-02, -3.21840E-02, -3.38537E-02, -3.56468E-02, -3.75631E-02, -3.95959E-02, -4.17307E-02, -4.39428E-02, -4.61967E-02, -4.84486E-02, -5.06514E-02, -5.27618E-02, -5.47421E-02, -5.65497E-02, -5.81108E-02, -5.92991E-02, -5.99491E-02, -5.99152E-02, -5.91395E-02, -5.76773E-02, -5.56696E-02, -5.32919E-02, -5.07113E-02, -4.80640E-02, -4.54486E-02, -4.29303E-02, -4.05471E-02, -3.83181E-02, -3.62491E-02, -3.43376E-02, -3.25764E-02, -3.09556E-02,
