NA, -3.67978E-02, -3.94667E-02, -4.25107E-02, -4.59965E-02, -4.99989E-02, -5.45967E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.57646E-02, -5.12287E-02, -4.72504E-02, -4.37599E-02, -4.06905E-02, -3.79823E-02,NA,
NA, -3.63036E-02, -3.88366E-02, -4.16994E-02, -4.49422E-02, -4.86178E-02, -5.27767E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.37841E-02, -4.96974E-02, -4.60592E-02, -4.28262E-02, -3.99524E-02, -3.73938E-02,NA,
NA,NA, -3.80425E-02, -4.07010E-02, -4.36776E-02, -4.70063E-02, -5.07148E-02, -5.48157E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.55909E-02, -5.15965E-02, -4.79614E-02, -4.46761E-02, -4.17181E-02, -3.90588E-02,NA,NA,
NA,NA, -3.71211E-02, -3.95645E-02, -4.22680E-02, -4.52508E-02, -4.85236E-02, -5.20822E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.27698E-02, -4.93066E-02, -4.61030E-02, -4.31647E-02, -4.04844E-02, -3.80470E-02,NA,NA,
NA,NA,NA, -3.83345E-02, -4.07702E-02, -4.34225E-02, -4.62905E-02, -4.93599E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.99811E-02, -4.69945E-02, -4.41889E-02, -4.15793E-02, -3.91686E-02,NA,NA,NA,
NA,NA,NA,NA, -3.92308E-02, -4.15766E-02, -4.40788E-02, -4.67178E-02, -4.94582E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.99420E-02, -4.72859E-02, -4.47176E-02, -4.22704E-02, -3.99641E-02,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -3.97538E-02, -4.19317E-02, -4.41982E-02, -4.65195E-02, -4.88478E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.92232E-02, -4.69723E-02, -4.47213E-02, -4.25149E-02, -4.03850E-02,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -3.98764E-02, -4.18240E-02, -4.37942E-02, -4.57462E-02, -4.76291E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.79216E-02, -4.61055E-02, -4.42181E-02, -4.23071E-02, -4.04107E-02,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -3.96045E-02, -4.12818E-02, -4.29257E-02, -4.44953E-02, -4.59441E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.61716E-02, -4.47795E-02, -4.32670E-02, -4.16779E-02, -4.00510E-02,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -3.89738E-02, -4.03652E-02, -4.16818E-02, -4.28873E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.31094E-02, -4.19539E-02, -4.06869E-02, -3.93428E-02,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.91526E-02, -4.01632E-02, -4.10440E-02,NA,NA,NA,NA,NA,NA,NA, -4.12122E-02, -4.03761E-02, -3.94101E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
