NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.76125E-02, -2.80071E-02, -2.83496E-02, -2.86325E-02, -2.88484E-02, -2.89908E-02, -2.90542E-02, -2.90352E-02, -2.89323E-02, -2.87469E-02, -2.84826E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.80238E-02, -2.85739E-02, -2.90841E-02, -2.95456E-02, -2.99495E-02, -3.02860E-02, -3.05455E-02, -3.07189E-02, -3.07989E-02, -3.07804E-02, -3.06614E-02, -3.04434E-02, -3.01315E-02, -2.97337E-02, -2.92600E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -2.81160E-02, -2.88114E-02, -2.94824E-02, -3.01204E-02, -3.07163E-02, -3.12600E-02, -3.17401E-02, -3.21443E-02, -3.24597E-02, -3.26738E-02, -3.27761E-02, -3.27592E-02, -3.26201E-02, -3.23610E-02, -3.19887E-02, -3.15142E-02, -3.09514E-02, -3.03156E-02, -2.96228E-02,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -2.86995E-02, -2.95142E-02, -3.03143E-02, -3.10910E-02, -3.18348E-02, -3.25351E-02, -3.31801E-02, -3.37557E-02, -3.42463E-02, -3.46344E-02, -3.49026E-02, -3.50354E-02, -3.50219E-02, -3.48576E-02, -3.45454E-02, -3.40951E-02, -3.35222E-02, -3.28461E-02, -3.20877E-02, -3.12676E-02, -3.04052E-02,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -2.91704E-02, -3.01084E-02, -3.10443E-02, -3.19690E-02, -3.28724E-02, -3.37438E-02, -3.45714E-02, -3.53416E-02, -3.60377E-02, -3.66397E-02, -3.71238E-02, -3.74651E-02, -3.76405E-02, -3.76335E-02, -3.74368E-02, -3.70547E-02, -3.65018E-02, -3.58009E-02, -3.49791E-02, -3.40651E-02, -3.30864E-02, -3.20675E-02, -3.10294E-02,NA,NA,NA,NA,NA,
NA,NA,NA,NA, -2.95066E-02, -3.05681E-02, -3.16439E-02, -3.27242E-02, -3.37980E-02, -3.48537E-02, -3.58794E-02, -3.68622E-02, -3.77874E-02, -3.86360E-02, -3.93828E-02, -3.99955E-02, -4.04375E-02, -4.06738E-02, -4.06780E-02, -4.04389E-02, -3.99630E-02, -3.92729E-02, -3.84026E-02, -3.73912E-02, -3.62783E-02, -3.51005E-02, -3.38889E-02, -3.26690E-02, -3.14605E-02,NA,NA,NA,NA,
NA,NA,NA, -2.96871E-02, -3.08670E-02, -3.20817E-02, -3.33217E-02, -3.45752E-02, -3.58288E-02, -3.70686E-02, -3.82810E-02, -3.94526E-02, -4.05689E-02, -4.16100E-02,NA,NA,NA,NA,NA, -4.39688E-02, -4.33644E-02, -4.24874E-02, -4.13898E-02, -4.01290E-02, -3.87603E-02, -3.73317E-02, -3.58825E-02, -3.44429E-02, -3.30347E-02, -3.16731E-02,NA,NA,NA,
NA,NA, -2.96956E-02, -3.09810E-02, -3.23256E-02, -3.37220E-02, -3.51592E-02, -3.66228E-02, -3.80957E-02, -3.95598E-02, -4.09985E-02, -4.23982E-02, -4.37470E-02,NA,NA,NA,NA,NA,NA,NA, -4.73770E-02, -4.62412E-02, -4.48353E-02, -4.32442E-02, -4.15447E-02, -3.98001E-02, -3.80585E-02, -3.63542E-02, -3.47106E-02, -3.31419E-02, -3.16556E-02,NA,NA,
NA,NA, -3.08939E-02, -3.23489E-02, -3.38862E-02, -3.54992E-02, -3.71756E-02, -3.88976E-02, -4.06421E-02, -4.23836E-02, -4.40985E-02, -4.57713E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.06464E-02, -4.88190E-02, -4.67889E-02, -4.46625E-02, -4.25207E-02, -4.04209E-02, -3.84004E-02, -3.64816E-02, -3.46755E-02, -3.29860E-02,NA,NA,
NA, -3.06019E-02, -3.21374E-02, -3.37863E-02, -3.55491E-02, -3.74211E-02, -3.93902E-02, -4.14349E-02, -4.35236E-02, -4.56170E-02, -4.76760E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.34209E-02, -5.08097E-02, -4.81352E-02, -4.54985E-02, -4.29645E-02, -4.05703E-02, -3.83337E-02, -3.62595E-02, -3.43445E-02, -3.25810E-02,NA,
NA, -3.16952E-02, -3.34143E-02, -3.52829E-02, -3.73075E-02, -3.94890E-02, -4.18184E-02, -4.42724E-02, -4.68092E-02, -4.93676E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.53353E-02, -5.19665E-02, -4.87218E-02, -4.56694E-02, -4.28407E-02, -4.02435E-02, -3.78717E-02, -3.57115E-02, -3.37457E-02,NA,
 -3.10446E-02, -3.27875E-02, -3.47064E-02, -3.68198E-02, -3.91445E-02, -4.16921E-02, -4.44636E-02, -4.74409E-02, -5.05758E-02, -5.37798E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.03599E-02, -5.61296E-02, -5.21534E-02, -4.84956E-02, -4.51731E-02, -4.21764E-02, -3.94820E-02, -3.70612E-02, -3.48842E-02, -3.29226E-02,
 -3.19441E-02, -3.38567E-02, -3.59874E-02, -3.83667E-02, -4.10268E-02, -4.39981E-02, -4.73033E-02, -5.09446E-02, -5.48850E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.05530E-02, -5.57213E-02, -5.13769E-02, -4.75104E-02, -4.40843E-02, -4.10510E-02, -3.83617E-02, -3.59707E-02, -3.38375E-02,
 -3.27925E-02, -3.48753E-02, -3.72224E-02, -3.98799E-02, -4.29009E-02, -4.63443E-02, -5.02701E-02, -5.47268E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.93092E-02, -5.42168E-02, -4.97747E-02, -4.59060E-02, -4.25310E-02, -3.95758E-02, -3.69763E-02, -3.46781E-02,
 -3.35654E-02, -3.58111E-02, -3.83690E-02, -4.13026E-02, -4.46907E-02, -4.86297E-02, -5.32333E-02, -5.86273E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.27488E-02, -5.68859E-02, -5.18686E-02, -4.75687E-02, -4.38673E-02, -4.06626E-02, -3.78700E-02, -3.54206E-02,
 -3.42371E-02, -3.66295E-02, -3.93791E-02, -4.25678E-02, -4.63016E-02, -5.07178E-02, -5.59942E-02, -6.23567E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.58204E-02, -5.92272E-02, -5.36806E-02, -4.89925E-02, -4.50025E-02, -4.15800E-02, -3.86207E-02, -3.60420E-02,
 -3.47830E-02, -3.72963E-02, -4.02049E-02, -4.36063E-02, -4.76305E-02, -5.24525E-02, -5.83095E-02, -6.55242E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.82706E-02, -6.10715E-02, -5.50962E-02, -5.00988E-02, -4.58815E-02, -4.22889E-02, -3.92001E-02, -3.65212E-02,
 -3.51819E-02, -3.77820E-02, -4.08038E-02, -4.43557E-02, -4.85839E-02, -5.36879E-02, -5.99439E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.22644E-02, -5.60150E-02, -5.08207E-02, -4.64585E-02, -4.27571E-02, -3.95852E-02, -3.68417E-02,
 -3.54184E-02, -3.80648E-02, -4.11452E-02, -4.47715E-02, -4.90950E-02, -5.43215E-02, -6.07343E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.27007E-02, -5.63699E-02, -5.11137E-02, -4.67034E-02, -4.29637E-02, -3.97609E-02, -3.69922E-02,
 -3.54843E-02, -3.81342E-02, -4.12146E-02, -4.48341E-02, -4.91371E-02, -5.43171E-02, -6.06334E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.23504E-02, -5.61409E-02, -5.09641E-02, -4.66061E-02, -4.29012E-02, -3.97216E-02, -3.69686E-02,
 -3.53796E-02, -3.79910E-02, -4.10150E-02, -4.45506E-02, -4.87260E-02, -5.37078E-02, -5.97105E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.12665E-02, -5.53592E-02, -5.03906E-02, -4.61782E-02, -4.25769E-02, -3.94721E-02, -3.67740E-02,
 -3.51120E-02, -3.76471E-02, -4.05654E-02, -4.39518E-02, -4.79127E-02, -5.25809E-02, -5.81175E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.95680E-02, -5.40988E-02, -4.94404E-02, -4.54506E-02, -4.20113E-02, -3.90264E-02, -3.64180E-02,
NA, -3.71233E-02, -3.98968E-02, -4.30849E-02, -4.67708E-02, -5.10525E-02, -5.60406E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.74101E-02, -5.24603E-02, -4.81799E-02, -4.44679E-02, -4.12353E-02, -3.84058E-02,NA,
NA, -3.64461E-02, -3.90472E-02, -4.20055E-02, -4.53821E-02, -4.92440E-02, -5.36602E-02, -5.86910E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.99424E-02, -5.49526E-02, -5.05527E-02, -4.66842E-02, -4.32827E-02, -4.02858E-02, -3.76372E-02,NA,
NA,NA, -3.80573E-02, -4.07701E-02, -4.38254E-02, -4.72654E-02, -5.11277E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.23379E-02, -4.84788E-02, -4.50276E-02, -4.19487E-02, -3.92023E-02,NA,NA,
NA,NA, -3.69660E-02, -3.94308E-02, -4.21698E-02, -4.52068E-02, -4.85578E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.96792E-02, -4.63259E-02, -4.32766E-02, -4.05163E-02, -3.80228E-02,NA,NA,
NA,NA,NA, -3.80322E-02, -4.04714E-02, -4.31368E-02, -4.60305E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.70592E-02, -4.41628E-02, -4.14866E-02, -3.90296E-02,NA,NA,NA,
