 -1.81802E-02, -1.85078E-02, -1.88247E-02, -1.91281E-02, -1.94153E-02, -1.96843E-02, -1.99339E-02, -2.01643E-02, -2.03778E-02, -2.05788E-02, -2.07743E-02, -2.09735E-02, -2.11871E-02, -2.14259E-02, -2.16985E-02, -2.20096E-02, -2.23582E-02, -2.27362E-02, -2.31292E-02, -2.35181E-02, -2.38810E-02, -2.41967E-02, -2.44469E-02, -2.46182E-02, -2.47026E-02, -2.46976E-02, -2.46056E-02, -2.44326E-02, -2.41870E-02, -2.38788E-02, -2.35183E-02, -2.31157E-02, -2.26806E-02, -2.22214E-02, -2.17458E-02, -2.12601E-02, -2.07699E-02, -2.02795E-02, -1.97925E-02, -1.93118E-02, -1.88395E-02, -1.83774E-02, -1.79267E-02, -1.74883E-02, -1.70626E-02, -1.66501E-02,
 -1.86425E-02, -1.89918E-02, -1.93283E-02, -1.96480E-02, -1.99471E-02, -2.02222E-02, -2.04709E-02, -2.06927E-02, -2.08898E-02, -2.10675E-02, -2.12354E-02, -2.14067E-02, -2.15980E-02, -2.18268E-02, -2.21084E-02, -2.24527E-02, -2.28606E-02, -2.33222E-02, -2.38174E-02, -2.43178E-02, -2.47918E-02, -2.52084E-02, -2.55417E-02, -2.57736E-02, -2.58942E-02, -2.59019E-02, -2.58013E-02, -2.56020E-02, -2.53164E-02, -2.49582E-02, -2.45411E-02, -2.40782E-02, -2.35813E-02, -2.30608E-02, -2.25254E-02, -2.19824E-02, -2.14379E-02, -2.08965E-02, -2.03621E-02, -1.98373E-02, -1.93245E-02, -1.88250E-02, -1.83400E-02, -1.78701E-02, -1.74157E-02, -1.69769E-02,
 -1.91263E-02, -1.95003E-02, -1.98591E-02, -2.01971E-02, -2.05088E-02, -2.07889E-02, -2.10329E-02, -2.12387E-02, -2.14074E-02, -2.15450E-02, -2.16636E-02, -2.17822E-02, -2.19258E-02, -2.21225E-02, -2.23991E-02, -2.27748E-02, -2.32547E-02, -2.38270E-02, -2.44624E-02, -2.51185E-02, -2.57475E-02, -2.63037E-02, -2.67501E-02, -2.70623E-02, -2.72289E-02, -2.72503E-02, -2.71357E-02, -2.69003E-02, -2.65621E-02, -2.61401E-02, -2.56527E-02, -2.51164E-02, -2.45458E-02, -2.39531E-02, -2.33485E-02, -2.27401E-02, -2.21343E-02, -2.15361E-02, -2.09493E-02, -2.03765E-02, -1.98197E-02, -1.92802E-02, -1.87586E-02, -1.82555E-02, -1.77708E-02, -1.73045E-02,
 -1.96336E-02, -2.00363E-02, -2.04211E-02, -2.07805E-02, -2.11068E-02, -2.13914E-02, -2.16270E-02, -2.18080E-02, -2.19329E-02, -2.20071E-02, -2.20450E-02, -2.20725E-02, -2.21267E-02, -2.22531E-02, -2.24977E-02, -2.28964E-02, -2.34639E-02, -2.41859E-02, -2.50187E-02, -2.58970E-02, -2.67466E-02, -2.74986E-02, -2.80998E-02, -2.85180E-02, -2.87413E-02, -2.87752E-02, -2.86369E-02, -2.83502E-02, -2.79418E-02, -2.74378E-02, -2.68623E-02, -2.62363E-02, -2.55774E-02, -2.48999E-02, -2.42153E-02, -2.35324E-02, -2.28579E-02, -2.21967E-02, -2.15524E-02, -2.09274E-02, -2.03233E-02, -1.97409E-02, -1.91806E-02, -1.86425E-02, -1.81262E-02, -1.76313E-02,
 -2.01665E-02, -2.06028E-02, -2.10187E-02, -2.14046E-02, -2.17491E-02, -2.20398E-02, -2.22641E-02, -2.24109E-02, -2.24733E-02, -2.24530E-02, -2.23650E-02, -2.22427E-02, -2.21403E-02, -2.21301E-02, -2.22913E-02, -2.26915E-02, -2.33645E-02, -2.42945E-02, -2.54139E-02, -2.66178E-02, -2.77878E-02, -2.88181E-02, -2.96319E-02, -3.01882E-02, -3.04784E-02, -3.05186E-02, -3.03395E-02, -2.99789E-02, -2.94754E-02, -2.88649E-02, -2.81788E-02, -2.74430E-02, -2.66786E-02, -2.59018E-02, -2.51251E-02, -2.43577E-02, -2.36064E-02, -2.28757E-02, -2.21687E-02, -2.14874E-02, -2.08327E-02, -2.02049E-02, -1.96039E-02, -1.90292E-02, -1.84800E-02, -1.79556E-02,
 -2.07266E-02, -2.12031E-02, -2.16573E-02, -2.20767E-02, -2.24461E-02, -2.27473E-02, -2.29604E-02, -2.30650E-02, -2.30440E-02, -2.28898E-02, -2.26129E-02, -2.22522E-02, -2.18839E-02, -2.16220E-02, -2.16037E-02, -2.19563E-02, -2.27538E-02, -2.39820E-02, -2.55319E-02, -2.72271E-02, -2.88731E-02, -3.03038E-02, -3.14094E-02, -3.21420E-02, -3.25049E-02, -3.25349E-02, -3.22862E-02, -3.18175E-02, -3.11844E-02, -3.04353E-02, -2.96101E-02, -2.87403E-02, -2.78501E-02, -2.69574E-02, -2.60754E-02, -2.52130E-02, -2.43764E-02, -2.35696E-02, -2.27949E-02, -2.20532E-02, -2.13448E-02, -2.06692E-02, -2.00257E-02, -1.94131E-02, -1.88302E-02, -1.82755E-02,
 -2.13152E-02, -2.18399E-02, -2.23418E-02, -2.28053E-02, -2.32103E-02, -2.35317E-02, -2.37390E-02, -2.37979E-02, -2.36739E-02, -2.33397E-02, -2.27898E-02, -2.20598E-02, -2.12493E-02, -2.05348E-02, -2.01547E-02, -2.03530E-02, -2.12900E-02, -2.29626E-02, -2.51850E-02, -2.76469E-02, -3.00162E-02, -3.20286E-02, -3.35315E-02, -3.44803E-02, -3.49088E-02, -3.48938E-02, -3.45279E-02, -3.39007E-02, -3.30905E-02, -3.21610E-02, -3.11615E-02, -3.01290E-02, -2.90900E-02, -2.80634E-02, -2.70617E-02, -2.60933E-02, -2.51631E-02, -2.42738E-02, -2.34264E-02, -2.26207E-02, -2.18559E-02, -2.11306E-02, -2.04432E-02, -1.97917E-02, -1.91742E-02, -1.85889E-02,
 -2.19326E-02, -2.25153E-02, -2.30768E-02, -2.35986E-02, -2.40556E-02, -2.44141E-02, -2.46307E-02, -2.46511E-02, -2.44127E-02, -2.38523E-02, -2.29250E-02, -2.16388E-02, -2.01046E-02, -1.85836E-02, -1.74911E-02, -1.73048E-02, -1.83773E-02, -2.07441E-02, -2.40675E-02, -2.77702E-02, -3.12634E-02, -3.41249E-02, -3.61574E-02, -3.73510E-02, -3.78092E-02, -3.76822E-02, -3.71226E-02, -3.62639E-02, -3.52129E-02, -3.40502E-02, -3.28343E-02, -3.16059E-02, -3.03928E-02, -2.92129E-02, -2.80772E-02, -2.69919E-02, -2.59601E-02, -2.49823E-02, -2.40579E-02, -2.31852E-02, -2.23618E-02, -2.15853E-02, -2.08529E-02, -2.01619E-02, -1.95096E-02, -1.88935E-02,
 -2.25775E-02, -2.32295E-02, -2.38653E-02, -2.44640E-02, -2.49958E-02, -2.54184E-02, -2.56734E-02, -2.56812E-02, -2.53386E-02, -2.45221E-02, -2.31062E-02, -2.10148E-02, -1.83178E-02, -1.53646E-02, -1.28688E-02, -1.17912E-02, -1.29345E-02, -1.64517E-02, -2.16790E-02, -2.74707E-02, -3.27450E-02, -3.68378E-02, -3.95429E-02, -4.09673E-02, -4.13616E-02, -4.10019E-02, -4.01309E-02, -3.89386E-02, -3.75641E-02, -3.61039E-02, -3.46227E-02, -3.31623E-02, -3.17483E-02, -3.03956E-02, -2.91117E-02, -2.78995E-02, -2.67589E-02, -2.56877E-02, -2.46830E-02, -2.37409E-02, -2.28575E-02, -2.20289E-02, -2.12511E-02, -2.05204E-02, -1.98334E-02, -1.91867E-02,
 -2.32467E-02, -2.39803E-02, -2.47071E-02, -2.54051E-02, -2.60416E-02, -2.65672E-02, -2.69089E-02, -2.69591E-02, -2.65634E-02, -2.55087E-02, -2.35262E-02, -2.03423E-02, -1.58357E-02, -1.03506E-02, -5.05685E-03, -1.93377E-03, -2.90389E-03, -8.47532E-03, -1.72102E-02, -2.66647E-02, -3.47932E-02, -4.06216E-02, -4.40936E-02, -4.56264E-02, -4.57565E-02, -4.49616E-02, -4.36059E-02, -4.19439E-02, -4.01435E-02, -3.83113E-02, -3.65115E-02, -3.47814E-02, -3.31402E-02, -3.15966E-02, -3.01521E-02, -2.88046E-02, -2.75496E-02, -2.63814E-02, -2.52941E-02, -2.42815E-02, -2.33375E-02, -2.24567E-02, -2.16338E-02, -2.08640E-02, -2.01427E-02, -1.94662E-02,
 -2.39341E-02, -2.47620E-02, -2.55975E-02, -2.64203E-02, -2.71972E-02, -2.78760E-02, -2.83738E-02, -2.85595E-02, -2.82256E-02, -2.70483E-02, -2.45414E-02, -2.00467E-02, -1.28969E-02, -3.01431E-03,  7.95095E-03,  1.58739E-02,  1.58503E-02,  6.24909E-03, -9.42695E-03, -2.55412E-02, -3.82053E-02, -4.62992E-02, -5.04236E-02, -5.17110E-02, -5.12003E-02, -4.96544E-02, -4.75756E-02, -4.52734E-02, -4.29293E-02, -4.06450E-02, -3.84730E-02, -3.64375E-02, -3.45459E-02, -3.27962E-02, -3.11816E-02, -2.96929E-02, -2.83202E-02, -2.70535E-02, -2.58830E-02, -2.47999E-02, -2.37960E-02, -2.28639E-02, -2.19968E-02, -2.11888E-02, -2.04345E-02, -1.97291E-02,
 -2.46309E-02, -2.55645E-02, -2.65260E-02, -2.74991E-02, -2.84549E-02, -2.93448E-02, -3.00862E-02, -3.05388E-02, -3.04603E-02, -2.94278E-02, -2.66994E-02, -2.10165E-02, -1.05049E-02,  6.61349E-03,  2.91567E-02,  4.87955E-02,  5.21157E-02,  3.36397E-02,  3.16374E-03, -2.52897E-02, -4.47747E-02, -5.52737E-02, -5.93767E-02, -5.96428E-02, -5.78616E-02, -5.51168E-02, -5.20156E-02, -4.88798E-02, -4.58694E-02, -4.30560E-02, -4.04644E-02, -3.80946E-02, -3.59353E-02, -3.39698E-02, -3.21801E-02, -3.05482E-02, -2.90575E-02, -2.76928E-02, -2.64406E-02, -2.52887E-02, -2.42267E-02, -2.32451E-02, -2.23358E-02, -2.14914E-02, -2.07057E-02, -1.99730E-02,
 -2.53248E-02, -2.63731E-02, -2.74750E-02, -2.86210E-02, -2.97917E-02, -3.09502E-02, -3.20284E-02, -3.29018E-02, -3.33365E-02, -3.28806E-02, -3.06227E-02, -2.46658E-02, -1.11642E-02,  1.62400E-02,  6.16482E-02,  1.10872E-01,  1.25143E-01,  8.44179E-02,  2.04742E-02, -3.00828E-02, -5.81438E-02, -6.96369E-02, -7.18897E-02, -6.97320E-02, -6.57663E-02, -6.12669E-02, -5.68166E-02, -5.26582E-02, -4.88737E-02, -4.54712E-02, -4.24271E-02, -3.97065E-02, -3.72722E-02, -3.50889E-02, -3.31249E-02, -3.13522E-02, -2.97468E-02, -2.82878E-02, -2.69574E-02, -2.57403E-02, -2.46233E-02, -2.35953E-02, -2.26463E-02, -2.17681E-02, -2.09531E-02, -2.01951E-02,
