 -2.04326E-02, -2.08618E-02, -2.12809E-02, -2.16857E-02, -2.20717E-02, -2.24347E-02, -2.27706E-02, -2.30761E-02, -2.33488E-02, -2.35878E-02, -2.37938E-02, -2.39689E-02, -2.41168E-02, -2.42417E-02, -2.43476E-02, -2.44377E-02, -2.45134E-02, -2.45736E-02, -2.46148E-02, -2.46317E-02, -2.46176E-02, -2.45662E-02, -2.44716E-02, -2.43299E-02, -2.41395E-02, -2.39006E-02, -2.36158E-02, -2.32891E-02, -2.29257E-02, -2.25313E-02, -2.21121E-02, -2.16738E-02, -2.12219E-02,
 -2.11143E-02, -2.15910E-02, -2.20582E-02, -2.25110E-02, -2.29437E-02, -2.33509E-02, -2.37272E-02, -2.40680E-02, -2.43701E-02, -2.46319E-02, -2.48542E-02, -2.50401E-02, -2.51947E-02, -2.53243E-02, -2.54355E-02, -2.55333E-02, -2.56201E-02, -2.56948E-02, -2.57524E-02, -2.57852E-02, -2.57838E-02, -2.57388E-02, -2.56422E-02, -2.54889E-02, -2.52766E-02, -2.50065E-02, -2.46821E-02, -2.43092E-02, -2.38948E-02, -2.34465E-02, -2.29719E-02, -2.24781E-02, -2.19718E-02,
 -2.18370E-02, -2.23689E-02, -2.28929E-02, -2.34029E-02, -2.38920E-02, -2.43532E-02, -2.47793E-02, -2.51640E-02, -2.55023E-02, -2.57919E-02, -2.60332E-02, -2.62303E-02, -2.63904E-02, -2.65230E-02, -2.66380E-02, -2.67434E-02, -2.68435E-02, -2.69369E-02, -2.70169E-02, -2.70719E-02, -2.70883E-02, -2.70527E-02, -2.69541E-02, -2.67856E-02, -2.65449E-02, -2.62343E-02, -2.58595E-02, -2.54287E-02, -2.49513E-02, -2.44372E-02, -2.38962E-02, -2.33368E-02, -2.27670E-02,
 -2.26028E-02, -2.31992E-02, -2.37903E-02, -2.43691E-02, -2.49271E-02, -2.54553E-02, -2.59441E-02, -2.63847E-02, -2.67697E-02, -2.70948E-02, -2.73597E-02, -2.75694E-02, -2.77339E-02, -2.78668E-02, -2.79834E-02, -2.80963E-02, -2.82125E-02, -2.83307E-02, -2.84410E-02, -2.85265E-02, -2.85673E-02, -2.85440E-02, -2.84416E-02, -2.82515E-02, -2.79720E-02, -2.76075E-02, -2.71669E-02, -2.66620E-02, -2.61058E-02, -2.55111E-02, -2.48900E-02, -2.42530E-02, -2.36091E-02,
 -2.34131E-02, -2.40847E-02, -2.47557E-02, -2.54177E-02, -2.60606E-02, -2.66730E-02, -2.72424E-02, -2.77562E-02, -2.82036E-02, -2.85769E-02, -2.88740E-02, -2.91001E-02, -2.92686E-02, -2.93990E-02, -2.95141E-02, -2.96339E-02, -2.97700E-02, -2.99211E-02, -3.00727E-02, -3.01995E-02, -3.02720E-02, -3.02628E-02, -3.01515E-02, -2.99283E-02, -2.95931E-02, -2.91544E-02, -2.86263E-02, -2.80256E-02, -2.73698E-02, -2.66757E-02, -2.59578E-02, -2.52287E-02, -2.44985E-02,
 -2.42682E-02, -2.50276E-02, -2.57934E-02, -2.65563E-02, -2.73046E-02, -2.80241E-02, -2.86987E-02, -2.93110E-02, -2.98448E-02, -3.02871E-02, -3.06318E-02, -3.08834E-02, -3.10583E-02, -3.11840E-02, -3.12945E-02, -3.14209E-02, -3.15822E-02, -3.17775E-02, -3.19846E-02, -3.21657E-02, -3.22770E-02, -3.22797E-02, -3.21475E-02, -3.18702E-02, -3.14524E-02, -3.09093E-02, -3.02627E-02, -2.95367E-02, -2.87547E-02, -2.79375E-02, -2.71028E-02, -2.62648E-02, -2.54345E-02,
 -2.51668E-02, -2.60282E-02, -2.69064E-02, -2.77916E-02, -2.86709E-02, -2.95274E-02, -3.03408E-02, -3.10879E-02, -3.17448E-02, -3.22902E-02, -3.27110E-02, -3.30074E-02, -3.31983E-02, -3.33210E-02, -3.34252E-02, -3.35593E-02, -3.37538E-02, -3.40084E-02, -3.42893E-02, -3.45387E-02, -3.46919E-02, -3.46949E-02, -3.45160E-02, -3.41479E-02, -3.36040E-02, -3.29115E-02, -3.21031E-02, -3.12125E-02, -3.02700E-02, -2.93009E-02, -2.83257E-02, -2.73597E-02, -2.64140E-02,
 -2.61055E-02, -2.70843E-02, -2.80947E-02, -2.91274E-02, -3.01690E-02, -3.12006E-02, -3.21981E-02, -3.31313E-02, -3.39667E-02, -3.46708E-02, -3.52178E-02, -3.55987E-02, -3.58311E-02, -3.59628E-02, -3.60652E-02, -3.62125E-02, -3.64533E-02, -3.67879E-02, -3.71637E-02, -3.74918E-02, -3.76779E-02, -3.76496E-02, -3.73727E-02, -3.68499E-02, -3.61120E-02, -3.52038E-02, -3.41740E-02, -3.30674E-02, -3.19218E-02, -3.07666E-02, -2.96238E-02, -2.85087E-02, -2.74315E-02,
 -2.70778E-02, -2.81902E-02, -2.93544E-02, -3.05629E-02, -3.18037E-02, -3.30577E-02, -3.42980E-02, -3.54881E-02, -3.65834E-02, -3.75339E-02, -3.82939E-02, -3.88358E-02, -3.91676E-02, -3.93450E-02, -3.94665E-02, -3.96437E-02, -3.99531E-02, -4.03950E-02, -4.08857E-02, -4.12889E-02, -4.14696E-02, -4.13377E-02, -4.08662E-02, -4.00822E-02, -3.90455E-02, -3.78277E-02, -3.64966E-02, -3.51093E-02, -3.37096E-02, -3.23292E-02, -3.09892E-02, -2.97030E-02, -2.84780E-02,
 -2.80736E-02, -2.93355E-02, -3.06753E-02, -3.20901E-02, -3.35714E-02, -3.51033E-02, -3.66594E-02, -3.81999E-02, -3.96696E-02, -4.09997E-02, -4.21163E-02, -4.29588E-02, -4.35094E-02, -4.38204E-02, -4.40196E-02, -4.42694E-02, -4.46873E-02, -4.52707E-02, -4.58843E-02, -4.63210E-02, -4.63958E-02, -4.60123E-02, -4.51746E-02, -4.39581E-02, -4.24691E-02, -4.08132E-02, -3.90792E-02, -3.73337E-02, -3.56224E-02, -3.39746E-02, -3.24072E-02, -3.09284E-02, -2.95405E-02,
