Qtot0.0
# RMSE: 1.04959897956256, Max. Err: 2.013622233786256 kcal/mol Qa(l,m) [a = atom index]
5
Q1(0,0)     -0.32642765172267485
Q2(0,0)     0.1569329633434638
Q3(0,0)     0.16949468837921106
Q1(1,-1)     -0.19436536790418601
Q1(1,0)     5.551794569014223e-06
Q1(1,1)     -0.030686498142711995
Q2(1,-1)     -0.10532534068087965
Q2(1,0)     -3.2750849493449335e-06
Q2(1,1)     0.18388125354780216
Q3(1,-1)     -0.11060530686703429
Q3(1,0)     -2.276762567413786e-06
Q3(1,1)     -0.13617144327399947
Q1(2,-2)     0.03178929281540256
Q1(2,-1)     8.99779146327805e-06
Q1(2,0)     -0.40017375259846205
Q1(2,1)     -1.1989434906027e-06
Q1(2,2)     0.43191189265500973
Q2(2,-2)     0.0765726332320774
Q2(2,-1)     1.973655648278931e-06
Q2(2,0)     -0.07429892649879857
Q2(2,1)     -6.824027390528974e-06
Q2(2,2)     -0.08598756159818396
Q3(2,-2)     -0.06991626751677159
Q3(2,-1)     4.202180041396557e-07
Q3(2,0)     -0.11983123971527507
Q3(2,1)     1.0516649417181942e-05
Q3(2,2)     0.0009968923437500138
Q1(3,-3)     -0.20511805920459525
Q1(3,-2)     -1.5514988088587222e-06
Q1(3,-1)     -0.34101768596260984
Q1(3,0)     1.7405409733550318e-05
Q1(3,1)     -0.02651870154290617
Q1(3,2)     7.80200943327034e-06
Q1(3,3)     0.043175990527025906
Q2(3,-3)     -0.14712645945530084
Q2(3,-2)     -4.513849120866219e-06
Q2(3,-1)     -0.11137842297631904
Q2(3,0)     4.111855177077031e-07
Q2(3,1)     0.09004229459627827
Q2(3,2)     4.406756019808263e-06
Q2(3,3)     0.07790023294327515
Q3(3,-3)     -0.09536055389211964
Q3(3,-2)     4.2312398387325845e-06
Q3(3,-1)     -0.13217280598137318
Q3(3,0)     -2.2435481434081314e-06
Q3(3,1)     -0.15101260328688038
Q3(3,2)     1.0718208978006894e-05
Q3(3,3)     0.03746150667605887
Q1(4,-4)     -0.024906473871311317
Q1(4,-3)     -2.3008867685923465e-05
Q1(4,-2)     0.01667669395302522
Q1(4,-1)     1.1313207672311058e-05
Q1(4,0)     -0.3812293158327579
Q1(4,1)     1.2050802883638972e-06
Q1(4,2)     -0.06443102197547555
Q1(4,3)     -8.797992681224827e-06
Q1(4,4)     -0.23588201831222283
Q2(4,-4)     0.19385368648887338
Q2(4,-3)     7.163642359933641e-06
Q2(4,-2)     0.09153278193594372
Q2(4,-1)     2.1216794167370383e-06
Q2(4,0)     0.0743668524066795
Q2(4,1)     -1.4527765727942023e-06
Q2(4,2)     0.03289648582611032
Q2(4,3)     4.365211344725477e-07
Q2(4,4)     0.01178282647735798
Q3(4,-4)     -0.09893516156397689
Q3(4,-3)     9.09492640017941e-06
Q3(4,-2)     -0.11779652423720177
Q3(4,-1)     1.6346038645165682e-06
Q3(4,0)     0.10272485431002329
Q3(4,1)     -2.861754256320268e-06
Q3(4,2)     0.003935081950317778
Q3(4,3)     5.194358154223933e-06
Q3(4,4)     0.10162256566757798
Q1(5,-5)     -0.31161818976416195
Q1(5,-4)     9.648012805529938e-06
Q1(5,-3)     -0.14743572832555663
Q1(5,-2)     1.8360430399190676e-06
Q1(5,-1)     0.2421221756592472
Q1(5,0)     1.861558619280293e-05
Q1(5,1)     0.06791589196295476
Q1(5,2)     -1.4215921356623274e-05
Q1(5,3)     -0.03344511856001435
Q1(5,4)     1.1934573048639405e-05
Q1(5,5)     0.005859640605023848
Q2(5,-5)     -0.09060758500707394
Q2(5,-4)     -3.972903255251361e-06
Q2(5,-3)     -0.003373322983156359
Q2(5,-2)     -7.878304753097655e-07
Q2(5,-1)     0.017596934045686307
Q2(5,0)     -1.8670902261046761e-06
Q2(5,1)     -0.02442146789378244
Q2(5,2)     -5.053994708973073e-09
Q2(5,3)     -0.045195355077038334
Q2(5,4)     -4.173658114081788e-06
Q2(5,5)     -0.05637157340834845
Q3(5,-5)     -0.022523662579432037
Q3(5,-4)     5.968574515666122e-06
Q3(5,-3)     -0.023890060144384596
Q3(5,-2)     -5.392243317698236e-07
Q3(5,-1)     0.03223143750497643
Q3(5,0)     5.751793700706598e-07
Q3(5,1)     0.02665740980558932
Q3(5,2)     -1.956080450813271e-06
Q3(5,3)     0.03570967402670338
Q3(5,4)     -1.6986691736983643e-06
Q3(5,5)     0.08283041830878761
