 -1.39379E-03, -1.42254E-03, -1.45102E-03, -1.47915E-03, -1.50681E-03, -1.53390E-03, -1.56028E-03, -1.58584E-03, -1.61044E-03, -1.63395E-03, -1.65623E-03, -1.67716E-03, -1.69661E-03, -1.71444E-03, -1.73055E-03, -1.74483E-03, -1.75720E-03, -1.76758E-03, -1.77594E-03, -1.78226E-03, -1.78656E-03, -1.78888E-03, -1.78930E-03, -1.78795E-03, -1.78500E-03, -1.78063E-03, -1.77508E-03, -1.76861E-03, -1.76151E-03, -1.75408E-03, -1.74663E-03, -1.73948E-03, -1.73291E-03, -1.72720E-03, -1.72258E-03, -1.71925E-03, -1.71734E-03, -1.71693E-03, -1.71804E-03, -1.72063E-03, -1.72457E-03, -1.72972E-03, -1.73584E-03, -1.74270E-03, -1.75001E-03, -1.75746E-03, -1.76474E-03, -1.77154E-03, -1.77757E-03, -1.78255E-03, -1.78624E-03, -1.78842E-03, -1.78891E-03, -1.78757E-03, -1.78429E-03, -1.77901E-03, -1.77169E-03, -1.76235E-03, -1.75100E-03, -1.73770E-03, -1.72253E-03, -1.70559E-03, -1.68697E-03, -1.66681E-03, -1.64523E-03, -1.62236E-03, -1.59833E-03, -1.57327E-03, -1.54733E-03, -1.52062E-03, -1.49327E-03, -1.46540E-03, -1.43712E-03, -1.40853E-03,
 -1.45028E-03, -1.48166E-03, -1.51285E-03, -1.54374E-03, -1.57422E-03, -1.60417E-03, -1.63345E-03, -1.66193E-03, -1.68945E-03, -1.71587E-03, -1.74104E-03, -1.76481E-03, -1.78702E-03, -1.80753E-03, -1.82621E-03, -1.84291E-03, -1.85754E-03, -1.87001E-03, -1.88024E-03, -1.88821E-03, -1.89392E-03, -1.89740E-03, -1.89872E-03, -1.89802E-03, -1.89545E-03, -1.89124E-03, -1.88562E-03, -1.87889E-03, -1.87137E-03, -1.86340E-03, -1.85534E-03, -1.84753E-03, -1.84032E-03, -1.83403E-03, -1.82893E-03, -1.82523E-03, -1.82311E-03, -1.82266E-03, -1.82388E-03, -1.82674E-03, -1.83110E-03, -1.83677E-03, -1.84350E-03, -1.85100E-03, -1.85893E-03, -1.86695E-03, -1.87471E-03, -1.88185E-03, -1.88805E-03, -1.89299E-03, -1.89641E-03, -1.89807E-03, -1.89778E-03, -1.89541E-03, -1.89085E-03, -1.88404E-03, -1.87497E-03, -1.86364E-03, -1.85013E-03, -1.83449E-03, -1.81683E-03, -1.79727E-03, -1.77593E-03, -1.75297E-03, -1.72853E-03, -1.70276E-03, -1.67582E-03, -1.64785E-03, -1.61900E-03, -1.58941E-03, -1.55922E-03, -1.52856E-03, -1.49755E-03, -1.46629E-03,
 -1.50947E-03, -1.54374E-03, -1.57790E-03, -1.61184E-03, -1.64545E-03, -1.67858E-03, -1.71110E-03, -1.74286E-03, -1.77368E-03, -1.80341E-03, -1.83188E-03, -1.85891E-03, -1.88433E-03, -1.90796E-03, -1.92964E-03, -1.94922E-03, -1.96656E-03, -1.98155E-03, -1.99409E-03, -2.00413E-03, -2.01163E-03, -2.01663E-03, -2.01919E-03, -2.01943E-03, -2.01752E-03, -2.01367E-03, -2.00817E-03, -2.00132E-03, -1.99348E-03, -1.98504E-03, -1.97639E-03, -1.96795E-03, -1.96011E-03, -1.95322E-03, -1.94761E-03, -1.94354E-03, -1.94119E-03, -1.94068E-03, -1.94203E-03, -1.94517E-03, -1.94996E-03, -1.95617E-03, -1.96351E-03, -1.97163E-03, -1.98017E-03, -1.98871E-03, -1.99686E-03, -2.00422E-03, -2.01042E-03, -2.01512E-03, -2.01803E-03, -2.01889E-03, -2.01752E-03, -2.01377E-03, -2.00755E-03, -1.99881E-03, -1.98756E-03, -1.97382E-03, -1.95769E-03, -1.93926E-03, -1.91866E-03, -1.89604E-03, -1.87155E-03, -1.84536E-03, -1.81764E-03, -1.78857E-03, -1.75833E-03, -1.72707E-03, -1.69497E-03, -1.66217E-03, -1.62883E-03, -1.59509E-03, -1.56107E-03, -1.52689E-03,
 -1.57146E-03, -1.60888E-03, -1.64630E-03, -1.68361E-03, -1.72067E-03, -1.75735E-03, -1.79348E-03, -1.82891E-03, -1.86346E-03, -1.89695E-03, -1.92918E-03, -1.95995E-03, -1.98907E-03, -2.01634E-03, -2.04156E-03, -2.06455E-03, -2.08514E-03, -2.10317E-03, -2.11854E-03, -2.13115E-03, -2.14094E-03, -2.14792E-03, -2.15215E-03, -2.15372E-03, -2.15280E-03, -2.14963E-03, -2.14449E-03, -2.13773E-03, -2.12973E-03, -2.12094E-03, -2.11180E-03, -2.10277E-03, -2.09431E-03, -2.08684E-03, -2.08072E-03, -2.07626E-03, -2.07369E-03, -2.07312E-03, -2.07459E-03, -2.07802E-03, -2.08324E-03, -2.08998E-03, -2.09790E-03, -2.10662E-03, -2.11569E-03, -2.12465E-03, -2.13305E-03, -2.14045E-03, -2.14642E-03, -2.15060E-03, -2.15267E-03, -2.15237E-03, -2.14951E-03, -2.14394E-03, -2.13558E-03, -2.12442E-03, -2.11047E-03, -2.09380E-03, -2.07452E-03, -2.05277E-03, -2.02870E-03, -2.00249E-03, -1.97434E-03, -1.94443E-03, -1.91296E-03, -1.88015E-03, -1.84617E-03, -1.81121E-03, -1.77547E-03, -1.73910E-03, -1.70226E-03, -1.66511E-03, -1.62778E-03, -1.59040E-03,
 -1.63631E-03, -1.67717E-03, -1.71816E-03, -1.75917E-03, -1.80005E-03, -1.84066E-03, -1.88083E-03, -1.92038E-03, -1.95913E-03, -1.99687E-03, -2.03338E-03, -2.06845E-03, -2.10185E-03, -2.13335E-03, -2.16272E-03, -2.18974E-03, -2.21421E-03, -2.23593E-03, -2.25476E-03, -2.27055E-03, -2.28324E-03, -2.29279E-03, -2.29922E-03, -2.30262E-03, -2.30316E-03, -2.30108E-03, -2.29666E-03, -2.29028E-03, -2.28238E-03, -2.27342E-03, -2.26393E-03, -2.25442E-03, -2.24542E-03, -2.23740E-03, -2.23080E-03, -2.22597E-03, -2.22317E-03, -2.22255E-03, -2.22413E-03, -2.22784E-03, -2.23346E-03, -2.24069E-03, -2.24915E-03, -2.25837E-03, -2.26784E-03, -2.27706E-03, -2.28549E-03, -2.29264E-03, -2.29806E-03, -2.30133E-03, -2.30214E-03, -2.30019E-03, -2.29531E-03, -2.28736E-03, -2.27628E-03, -2.26208E-03, -2.24481E-03, -2.22457E-03, -2.20152E-03, -2.17581E-03, -2.14766E-03, -2.11727E-03, -2.08486E-03, -2.05067E-03, -2.01492E-03, -1.97784E-03, -1.93964E-03, -1.90053E-03, -1.86071E-03, -1.82037E-03, -1.77966E-03, -1.73876E-03, -1.69780E-03, -1.65692E-03,
 -1.70408E-03, -1.74869E-03, -1.79359E-03, -1.83866E-03, -1.88376E-03, -1.92872E-03, -1.97339E-03, -2.01755E-03, -2.06102E-03, -2.10357E-03, -2.14497E-03, -2.18496E-03, -2.22329E-03, -2.25971E-03, -2.29394E-03, -2.32572E-03, -2.35482E-03, -2.38099E-03, -2.40403E-03, -2.42378E-03, -2.44010E-03, -2.45293E-03, -2.46226E-03, -2.46816E-03, -2.47076E-03, -2.47031E-03, -2.46710E-03, -2.46154E-03, -2.45408E-03, -2.44527E-03, -2.43566E-03, -2.42585E-03, -2.41643E-03, -2.40796E-03, -2.40094E-03, -2.39577E-03, -2.39276E-03, -2.39207E-03, -2.39376E-03, -2.39771E-03, -2.40369E-03, -2.41134E-03, -2.42021E-03, -2.42977E-03, -2.43944E-03, -2.44863E-03, -2.45677E-03, -2.46328E-03, -2.46769E-03, -2.46954E-03, -2.46850E-03, -2.46428E-03, -2.45671E-03, -2.44567E-03, -2.43114E-03, -2.41314E-03, -2.39179E-03, -2.36723E-03, -2.33964E-03, -2.30925E-03, -2.27629E-03, -2.24102E-03, -2.20369E-03, -2.16458E-03, -2.12394E-03, -2.08202E-03, -2.03906E-03, -1.99529E-03, -1.95093E-03, -1.90617E-03, -1.86118E-03, -1.81615E-03, -1.77121E-03, -1.72650E-03,
 -1.77482E-03, -1.82351E-03, -1.87267E-03, -1.92220E-03, -1.97193E-03, -2.02172E-03, -2.07137E-03, -2.12070E-03, -2.16947E-03, -2.21745E-03, -2.26439E-03, -2.31001E-03, -2.35403E-03, -2.39615E-03, -2.43607E-03, -2.47348E-03, -2.50808E-03, -2.53961E-03, -2.56779E-03, -2.59241E-03, -2.61329E-03, -2.63030E-03, -2.64341E-03, -2.65263E-03, -2.65809E-03, -2.66000E-03, -2.65867E-03, -2.65451E-03, -2.64802E-03, -2.63978E-03, -2.63041E-03, -2.62060E-03, -2.61099E-03, -2.60224E-03, -2.59490E-03, -2.58947E-03, -2.58628E-03, -2.58554E-03, -2.58730E-03, -2.59143E-03, -2.59766E-03, -2.60558E-03, -2.61466E-03, -2.62430E-03, -2.63384E-03, -2.64262E-03, -2.64998E-03, -2.65531E-03, -2.65807E-03, -2.65780E-03, -2.65415E-03, -2.64685E-03, -2.63573E-03, -2.62072E-03, -2.60182E-03, -2.57912E-03, -2.55277E-03, -2.52297E-03, -2.48996E-03, -2.45401E-03, -2.41540E-03, -2.37444E-03, -2.33143E-03, -2.28667E-03, -2.24045E-03, -2.19305E-03, -2.14473E-03, -2.09574E-03, -2.04631E-03, -1.99665E-03, -1.94695E-03, -1.89737E-03, -1.84808E-03, -1.79920E-03,
 -1.84854E-03, -1.90166E-03, -1.95548E-03, -2.00988E-03, -2.06471E-03, -2.11982E-03, -2.17501E-03, -2.23008E-03, -2.28480E-03, -2.33891E-03, -2.39214E-03, -2.44419E-03, -2.49474E-03, -2.54346E-03, -2.59002E-03, -2.63405E-03, -2.67521E-03, -2.71316E-03, -2.74758E-03, -2.77819E-03, -2.80475E-03, -2.82707E-03, -2.84506E-03, -2.85868E-03, -2.86802E-03, -2.87326E-03, -2.87470E-03, -2.87276E-03, -2.86796E-03, -2.86093E-03, -2.85235E-03, -2.84297E-03, -2.83353E-03, -2.82476E-03, -2.81732E-03, -2.81175E-03, -2.80845E-03, -2.80767E-03, -2.80945E-03, -2.81365E-03, -2.81996E-03, -2.82790E-03, -2.83688E-03, -2.84620E-03, -2.85511E-03, -2.86288E-03, -2.86878E-03, -2.87215E-03, -2.87241E-03, -2.86910E-03, -2.86185E-03, -2.85042E-03, -2.83466E-03, -2.81456E-03, -2.79018E-03, -2.76165E-03, -2.72919E-03, -2.69307E-03, -2.65358E-03, -2.61105E-03, -2.56583E-03, -2.51826E-03, -2.46869E-03, -2.41746E-03, -2.36489E-03, -2.31129E-03, -2.25694E-03, -2.20212E-03, -2.14706E-03, -2.09197E-03, -2.03707E-03, -1.98252E-03, -1.92847E-03, -1.87506E-03,
 -1.92526E-03, -1.98317E-03, -2.04205E-03, -2.10176E-03, -2.16219E-03, -2.22315E-03, -2.28448E-03, -2.34594E-03, -2.40731E-03, -2.46831E-03, -2.52866E-03, -2.58804E-03, -2.64609E-03, -2.70245E-03, -2.75673E-03, -2.80854E-03, -2.85746E-03, -2.90311E-03, -2.94509E-03, -2.98305E-03, -3.01667E-03, -3.04569E-03, -3.06994E-03, -3.08933E-03, -3.10387E-03, -3.11371E-03, -3.11912E-03, -3.12051E-03, -3.11842E-03, -3.11349E-03, -3.10648E-03, -3.09820E-03, -3.08947E-03, -3.08112E-03, -3.07389E-03, -3.06839E-03, -3.06510E-03, -3.06429E-03, -3.06601E-03, -3.07011E-03, -3.07622E-03, -3.08380E-03, -3.09217E-03, -3.10056E-03, -3.10812E-03, -3.11404E-03, -3.11752E-03, -3.11787E-03, -3.11449E-03, -3.10690E-03, -3.09475E-03, -3.07784E-03, -3.05608E-03, -3.02951E-03, -2.99825E-03, -2.96253E-03, -2.92264E-03, -2.87890E-03, -2.83169E-03, -2.78140E-03, -2.72843E-03, -2.67320E-03, -2.61607E-03, -2.55745E-03, -2.49767E-03, -2.43707E-03, -2.37597E-03, -2.31464E-03, -2.25332E-03, -2.19226E-03, -2.13164E-03, -2.07164E-03, -2.01242E-03, -1.95409E-03,
 -2.00496E-03, -2.06805E-03, -2.13240E-03, -2.19791E-03, -2.26445E-03, -2.33185E-03, -2.39994E-03, -2.46850E-03, -2.53729E-03, -2.60603E-03, -2.67442E-03, -2.74211E-03, -2.80874E-03, -2.87390E-03, -2.93717E-03, -2.99809E-03, -3.05621E-03, -3.11105E-03, -3.16216E-03, -3.20909E-03, -3.25145E-03, -3.28889E-03, -3.32113E-03, -3.34801E-03, -3.36946E-03, -3.38556E-03, -3.39654E-03, -3.40276E-03, -3.40476E-03, -3.40321E-03, -3.39888E-03, -3.39266E-03, -3.38546E-03, -3.37818E-03, -3.37164E-03, -3.36656E-03, -3.36346E-03, -3.36264E-03, -3.36418E-03, -3.36789E-03, -3.37337E-03, -3.38001E-03, -3.38704E-03, -3.39359E-03, -3.39875E-03, -3.40163E-03, -3.40137E-03, -3.39726E-03, -3.38868E-03, -3.37518E-03, -3.35646E-03, -3.33236E-03, -3.30287E-03, -3.26811E-03, -3.22829E-03, -3.18373E-03, -3.13480E-03, -3.08191E-03, -3.02553E-03, -2.96610E-03, -2.90411E-03, -2.83999E-03, -2.77419E-03, -2.70713E-03, -2.63919E-03, -2.57072E-03, -2.50206E-03, -2.43348E-03, -2.36525E-03, -2.29759E-03, -2.23071E-03, -2.16477E-03, -2.09992E-03, -2.03628E-03,
