Qtot1.0408340855860843e-16
# RMSE: 1.3301126764409683, Max. Err: 3.362002945580077 kcal/mol Qa(l,m) [a = atom index]
5
Q1(0,0)     -0.09859385831484642
Q2(0,0)     0.05343753058397261
Q3(0,0)     -0.00029694181319830075
Q4(0,0)     -0.025030797811466117
Q5(0,0)     0.09086272098591275
Q6(0,0)     0.01137065705040743
Q7(0,0)     -0.19694523355684837
Q8(0,0)     0.07216044784380779
Q9(0,0)     0.12172290477639008
Q10(0,0)     -0.02868742974413136
Q1(1,-1)     0.3603513858168022
Q1(1,0)     -0.007804769571266641
Q1(1,1)     -0.12020437467414846
Q2(1,-1)     -0.40915847347029116
Q2(1,0)     0.15490331144066855
Q2(1,1)     0.1349877601741016
Q3(1,-1)     0.30756048138398995
Q3(1,0)     -0.03382898298515776
Q3(1,1)     -0.40814289189278946
Q4(1,-1)     -0.22728701496181108
Q4(1,0)     0.05438715376788325
Q4(1,1)     0.3503013647063494
Q5(1,-1)     -0.13822851885845724
Q5(1,0)     -0.05255234540612997
Q5(1,1)     0.04560910339323508
Q6(1,-1)     0.04615414753280497
Q6(1,0)     -0.05776249905119254
Q6(1,1)     -0.01698470545432907
Q7(1,-1)     0.13734393229290118
Q7(1,0)     -0.047516468824157276
Q7(1,1)     -0.09178156878737509
Q8(1,-1)     -0.09220201709521311
Q8(1,0)     0.028953380286450288
Q8(1,1)     0.0314034972810575
Q9(1,-1)     0.07370529312711234
Q9(1,0)     0.0003424868720182661
Q9(1,1)     -0.2020313274788435
Q10(1,-1)     0.018613709752826335
Q10(1,0)     -0.039590209180276247
Q10(1,1)     0.04723248381742916
Q1(2,-2)     0.4225741064783721
Q1(2,-1)     0.22637342919904047
Q1(2,0)     -0.33430421775082564
Q1(2,1)     -0.21568109998495733
Q1(2,2)     0.1971567898252528
Q2(2,-2)     0.39125204413049064
Q2(2,-1)     0.09361058257026608
Q2(2,0)     -0.3104947722039813
Q2(2,1)     -0.2404189496757601
Q2(2,2)     0.1675762317764164
Q3(2,-2)     0.21733117954423783
Q3(2,-1)     -0.12446475067550894
Q3(2,0)     -0.3964560691161447
Q3(2,1)     -0.09871704326818377
Q3(2,2)     -0.07407427603846656
Q4(2,-2)     0.5542025348069852
Q4(2,-1)     0.045494957311627116
Q4(2,0)     -0.4325710553092964
Q4(2,1)     0.0769007075241727
Q4(2,2)     -0.0453014721405671
Q5(2,-2)     -0.168066261233745
Q5(2,-1)     0.06719163732560696
Q5(2,0)     -0.17011321190746084
Q5(2,1)     -0.07354923225972376
Q5(2,2)     0.12510640788514926
Q6(2,-2)     0.03579947719251911
Q6(2,-1)     0.09371549783107529
Q6(2,0)     -0.21151401447658552
Q6(2,1)     -0.06179665299387518
Q6(2,2)     -0.003050115215571899
Q7(2,-2)     1.0125745130225188
Q7(2,-1)     -0.14846375599371717
Q7(2,0)     -0.8009897264082646
Q7(2,1)     -0.05296116958927039
Q7(2,2)     -1.5561908494164793
Q8(2,-2)     -0.0035680468805690535
Q8(2,-1)     -0.06266550546840421
Q8(2,0)     -0.27591578918089615
Q8(2,1)     0.06498043677288319
Q8(2,2)     -0.07129738395778498
Q9(2,-2)     -0.13224057651500404
Q9(2,-1)     0.07072219571976955
Q9(2,0)     -0.3442720148247186
Q9(2,1)     -0.06047580974435674
Q9(2,2)     -0.0029172441322163484
Q10(2,-2)     0.02314779827742702
Q10(2,-1)     -0.01575760091461809
Q10(2,0)     -0.14992060742787452
Q10(2,1)     0.11299488416411885
Q10(2,2)     0.14704498094947407
Q1(3,-3)     0.2977598888093956
Q1(3,-2)     0.9083184318349767
Q1(3,-1)     0.4479782866654435
Q1(3,0)     -0.04261666346965969
Q1(3,1)     -0.3569651051764064
Q1(3,2)     0.09423046668896247
Q1(3,3)     0.14196006265989913
Q2(3,-3)     -0.14212840073873123
Q2(3,-2)     0.12472943809243245
Q2(3,-1)     -0.19007105588880527
Q2(3,0)     -0.042106552155200844
Q2(3,1)     0.2292882357212105
Q2(3,2)     -0.5269036374454527
Q2(3,3)     -0.2473083902917143
Q3(3,-3)     0.24563788507514986
Q3(3,-2)     0.05473883564655269
Q3(3,-1)     0.2164817454156905
Q3(3,0)     0.19627060996031442
Q3(3,1)     -0.35386410963089443
Q3(3,2)     -0.23868117505761738
Q3(3,3)     0.3736317990586322
Q4(3,-3)     -0.3615833400886549
Q4(3,-2)     -0.15298503397636776
Q4(3,-1)     -0.6270075574000155
Q4(3,0)     -0.11118255302291438
Q4(3,1)     0.6550295115962433
Q4(3,2)     -0.7317852425084087
Q4(3,3)     -0.2207353161060823
Q5(3,-3)     0.007910542993592498
Q5(3,-2)     0.19053933735470713
Q5(3,-1)     0.13667398762591887
Q5(3,0)     0.03577466653738566
Q5(3,1)     -0.09969133799646307
Q5(3,2)     -0.06287799608556677
Q5(3,3)     -0.11615552551939216
Q6(3,-3)     -0.01974995055014253
Q6(3,-2)     0.19084159901381412
Q6(3,-1)     0.28909073601286
Q6(3,0)     0.025292210389584516
Q6(3,1)     0.049644989999767616
Q6(3,2)     0.13469929429169303
Q6(3,3)     -0.1686832656741198
Q7(3,-3)     0.0235077209036298
Q7(3,-2)     -0.11898392045989481
Q7(3,-1)     0.4036247039098706
Q7(3,0)     0.23029430387207886
Q7(3,1)     0.32424689899902215
Q7(3,2)     0.19921541271934554
Q7(3,3)     0.5134641744784333
Q8(3,-3)     -0.1539786179956555
Q8(3,-2)     -0.18042629504431562
Q8(3,-1)     0.18537657003915403
Q8(3,0)     -0.0036411394058269895
Q8(3,1)     0.22279537762871637
Q8(3,2)     -0.13133412454329996
Q8(3,3)     -0.13905130914675323
Q9(3,-3)     0.030637828460574588
Q9(3,-2)     -0.05559810813418741
Q9(3,-1)     -0.2045758476298347
Q9(3,0)     -0.25388483872266776
Q9(3,1)     0.4051668264258539
Q9(3,2)     -0.03610588650782353
Q9(3,3)     -0.14715708057600907
Q10(3,-3)     0.04806032500021893
Q10(3,-2)     0.07828280765192981
Q10(3,-1)     0.1494214963039305
Q10(3,0)     0.21259320335197643
Q10(3,1)     0.13598713023933134
Q10(3,2)     -0.05256097999722278
Q10(3,3)     -0.18657072750046505
Q1(4,-4)     0.026206656383707103
Q1(4,-3)     0.31162645295689145
Q1(4,-2)     0.2527704300696515
Q1(4,-1)     -0.013840458782280306
Q1(4,0)     -0.014775597053407436
Q1(4,1)     0.08098711432453765
Q1(4,2)     -0.07189555724497339
Q1(4,3)     0.5132267607777076
Q1(4,4)     0.016905295549393858
Q2(4,-4)     0.012212801818077493
Q2(4,-3)     -0.4726531641079444
Q2(4,-2)     0.0907107687631743
Q2(4,-1)     0.23179399631760178
