 -1.29714E-04,  2.52911E-05,  2.12109E-04,  4.34294E-04,  6.94987E-04,  9.96491E-04,  1.33967E-03,  1.72322E-03,  2.14272E-03,  2.58976E-03,  3.05106E-03,  3.50810E-03,  3.93744E-03,  4.31220E-03,  4.60476E-03,  4.79066E-03,  4.85296E-03,  4.78571E-03,  4.59534E-03,  4.29920E-03,  3.92203E-03,  3.49157E-03,  3.03462E-03,  2.57438E-03,  2.12905E-03,  1.71159E-03,  1.33017E-03,  9.89007E-04,  6.89320E-04,  4.30192E-04,  2.09316E-04,  2.35675E-05, -1.30578E-04,
 -2.79229E-04, -1.19664E-04,  7.71887E-05,  3.16511E-04,  6.03337E-04,  9.42068E-04,  1.33574E-03,  1.78503E-03,  2.28691E-03,  2.83311E-03,  3.40857E-03,  3.99030E-03,  4.54721E-03,  5.04166E-03,  5.43320E-03,  5.68458E-03,  5.76922E-03,  5.67763E-03,  5.42002E-03,  5.02360E-03,  4.52606E-03,  3.96802E-03,  3.38692E-03,  2.81341E-03,  2.26996E-03,  1.77113E-03,  1.32482E-03,  9.33836E-04,  5.97407E-04,  3.12478E-04,  7.46790E-05, -1.20975E-04, -2.79610E-04,
 -4.63567E-04, -3.03397E-04, -1.00213E-04,  1.53198E-04,  4.64356E-04,  8.40592E-04,  1.28823E-03,  1.81132E-03,  2.40977E-03,  3.07697E-03,  3.79701E-03,  4.54216E-03,  5.27161E-03,  5.93264E-03,  6.46534E-03,  6.81188E-03,  6.92932E-03,  6.80194E-03,  6.44654E-03,  5.90704E-03,  5.24205E-03,  4.51166E-03,  3.76821E-03,  3.05169E-03,  2.38889E-03,  1.79494E-03,  1.27598E-03,  8.31857E-04,  4.58470E-04,  1.49547E-04, -1.02150E-04, -3.04041E-04, -4.63248E-04,
 -6.88017E-04, -5.32778E-04, -3.28882E-04, -6.66867E-05,  2.64448E-04,  6.75757E-04,  1.17827E-03,  1.78136E-03,  2.49034E-03,  3.30292E-03,  4.20455E-03,  5.16345E-03,  6.12699E-03,  7.02158E-03,  7.75810E-03,  8.24533E-03,  8.41194E-03,  8.23090E-03,  7.73077E-03,  6.98452E-03,  6.08478E-03,  5.12100E-03,  4.16591E-03,  3.27049E-03,  2.46490E-03,  1.76253E-03,  1.16506E-03,  6.67012E-04,  2.59109E-04, -6.95007E-05, -3.29858E-04, -5.32434E-04, -6.86736E-04,
 -9.57853E-04, -8.14936E-04, -6.18290E-04, -3.55520E-04, -1.22747E-05,  4.27604E-04,  9.81500E-04,  1.66664E-03,  2.49737E-03,  3.48023E-03,  4.60657E-03,  5.84315E-03,  7.12385E-03,  8.34662E-03,  9.37916E-03,  1.00767E-02,  1.03184E-02,  1.00557E-02,  9.33886E-03,  8.29168E-03,  7.06202E-03,  5.78291E-03,  4.55429E-03,  3.43890E-03,  2.46709E-03,  1.64587E-03,  9.68142E-04,  4.19702E-04, -1.63121E-05, -3.56878E-04, -6.17814E-04, -8.13218E-04, -9.55309E-04,
 -1.27797E-03, -1.15683E-03, -9.78099E-04, -7.26492E-04, -3.83522E-04,  7.27593E-05,  6.67731E-04,  1.42941E-03,  2.38599E-03,  3.56001E-03,  4.95737E-03,  6.55022E-03,  8.25850E-03,  9.94054E-03,  1.14005E-02,  1.24117E-02,  1.27686E-02,  1.23825E-02,  1.13414E-02,  9.85714E-03,  8.16518E-03,  6.46295E-03,  4.88642E-03,  3.50829E-03,  2.35145E-03,  1.40812E-03,  6.55762E-04,  6.70201E-05, -3.85222E-04, -7.25615E-04, -9.75594E-04, -1.15330E-03, -1.27384E-03,
 -1.65243E-03, -1.56463E-03, -1.41742E-03, -1.19269E-03, -8.67769E-04, -4.14475E-04,  2.01744E-04,  1.02236E-03,  2.09486E-03,  3.46794E-03,  5.17756E-03,  7.21796E-03,  9.49988E-03,  1.18214E-02,  1.38858E-02,  1.53491E-02,  1.58808E-02,  1.53177E-02,  1.38043E-02,  1.16920E-02,  9.35392E-03,  7.08911E-03,  5.08210E-03,  3.40584E-03,  2.05858E-03,  1.00346E-03,  1.93623E-04, -4.16227E-04, -8.65855E-04, -1.18870E-03, -1.41227E-03, -1.55886E-03, -1.64638E-03,
 -2.08384E-03, -2.04299E-03, -1.94378E-03, -1.76577E-03, -1.48248E-03, -1.05982E-03, -4.53980E-04,  3.91118E-04,  1.54640E-03,  3.09770E-03,  5.13503E-03,  7.71272E-03,  1.07611E-02,  1.39837E-02,  1.68804E-02,  1.89370E-02,  1.97179E-02,  1.89514E-02,  1.67945E-02,  1.37780E-02,  1.05240E-02,  7.52145E-03,  5.01126E-03,  3.02950E-03,  1.51429E-03,  3.79509E-04, -4.54870E-04, -1.05542E-03, -1.47559E-03, -1.75779E-03, -1.93541E-03, -2.03457E-03, -2.07558E-03,
 -2.57279E-03, -2.59414E-03, -2.56195E-03, -2.45421E-03, -2.24165E-03, -1.88540E-03, -1.33387E-03, -5.18039E-04,  6.55601E-04,  2.31468E-03,  4.62683E-03,  7.77153E-03,  1.18003E-02,  1.63278E-02,  2.03722E-02,  2.30210E-02,  2.40829E-02,  2.32984E-02,  2.03731E-02,  1.59863E-02,  1.14073E-02,  7.49778E-03,  4.48163E-03,  2.25343E-03,  6.38148E-04, -5.15754E-04, -1.32381E-03, -1.87284E-03, -2.22869E-03, -2.44160E-03, -2.54991E-03, -2.58275E-03, -2.56207E-03,
 -3.11717E-03, -3.21702E-03, -3.27262E-03, -3.26153E-03, -3.15305E-03, -2.90536E-03, -2.46173E-03, -1.74467E-03, -6.45960E-04,  9.91920E-04,  3.40781E-03,  6.94938E-03,  1.19639E-02,  1.81843E-02,  2.36801E-02,  2.61677E-02,  2.70885E-02,  2.73596E-02,  2.39661E-02,  1.75867E-02,  1.13489E-02,  6.60713E-03,  3.27434E-03,  9.62219E-04, -6.35405E-04, -1.72240E-03, -2.43825E-03, -2.88369E-03, -3.13360E-03, -3.24403E-03, -3.25672E-03, -3.20247E-03, -3.10379E-03,
