  1.19982E-03,  1.27480E-03,  1.35354E-03,  1.43697E-03,  1.52672E-03,  1.62528E-03,  1.73623E-03,  1.86431E-03,  2.01531E-03,  2.19578E-03,  2.41212E-03,  2.66943E-03,  2.96971E-03,  3.30979E-03,  3.67955E-03,  4.06086E-03,  4.42861E-03,  4.75393E-03,  5.00957E-03,  5.17576E-03,  5.24442E-03,  5.22009E-03,  5.11742E-03,  4.95661E-03,  4.75851E-03,  4.54100E-03,  4.31716E-03,  4.09511E-03,  3.87877E-03,  3.66919E-03,  3.46588E-03,  3.26781E-03,  3.07412E-03,  2.88450E-03,  2.69920E-03,  2.51897E-03,  2.34485E-03,  2.17794E-03,  2.01926E-03,  1.86959E-03,  1.72945E-03,  1.59907E-03,  1.47842E-03,  1.36726E-03,  1.26518E-03,  1.17165E-03,
  1.30925E-03,  1.39347E-03,  1.48107E-03,  1.57279E-03,  1.67020E-03,  1.77610E-03,  1.89483E-03,  2.03267E-03,  2.19788E-03,  2.40045E-03,  2.65126E-03,  2.96033E-03,  3.33416E-03,  3.77220E-03,  4.26295E-03,  4.78121E-03,  5.28835E-03,  5.73746E-03,  6.08307E-03,  6.29270E-03,  6.35507E-03,  6.28149E-03,  6.10010E-03,  5.84641E-03,  5.55434E-03,  5.25044E-03,  4.95188E-03,  4.66725E-03,  4.39875E-03,  4.14481E-03,  3.90225E-03,  3.66793E-03,  3.43961E-03,  3.21633E-03,  2.99826E-03,  2.78641E-03,  2.58226E-03,  2.38733E-03,  2.20296E-03,  2.03014E-03,  1.86943E-03,  1.72100E-03,  1.58466E-03,  1.45996E-03,  1.34625E-03,  1.24275E-03,
  1.43538E-03,  1.53128E-03,  1.62999E-03,  1.73178E-03,  1.83790E-03,  1.95113E-03,  2.07648E-03,  2.22189E-03,  2.39877E-03,  2.62203E-03,  2.90937E-03,  3.27921E-03,  3.74689E-03,  4.31872E-03,  4.98430E-03,  5.70938E-03,  6.43342E-03,  7.07688E-03,  7.55984E-03,  7.82589E-03,  7.85960E-03,  7.68803E-03,  7.36686E-03,  6.96004E-03,  6.52307E-03,  6.09451E-03,  5.69507E-03,  5.33124E-03,  5.00033E-03,  4.69524E-03,  4.40800E-03,  4.13201E-03,  3.86309E-03,  3.59955E-03,  3.34173E-03,  3.09132E-03,  2.85056E-03,  2.62167E-03,  2.40649E-03,  2.20624E-03,  2.02150E-03,  1.85229E-03,  1.69815E-03,  1.55830E-03,  1.43174E-03,  1.31737E-03,
  1.58175E-03,  1.69289E-03,  1.80619E-03,  1.92110E-03,  2.03802E-03,  2.15921E-03,  2.28991E-03,  2.43964E-03,  2.62353E-03,  2.86315E-03,  3.18638E-03,  3.62554E-03,  4.21254E-03,  4.96967E-03,  5.89519E-03,  6.94592E-03,  8.02554E-03,  8.99258E-03,  9.69700E-03,  1.00341E-02,  9.98430E-03,  9.61347E-03,  9.03625E-03,  8.37054E-03,  7.70662E-03,  7.09735E-03,  6.56287E-03,  6.10109E-03,  5.69810E-03,  5.33629E-03,  4.99953E-03,  4.67603E-03,  4.35907E-03,  4.04650E-03,  3.73951E-03,  3.44114E-03,  3.15503E-03,  2.88451E-03,  2.63206E-03,  2.39915E-03,  2.18630E-03,  1.99319E-03,  1.81892E-03,  1.66221E-03,  1.52157E-03,  1.39543E-03,
  1.75243E-03,  1.88398E-03,  2.01729E-03,  2.15047E-03,  2.28240E-03,  2.41390E-03,  2.54949E-03,  2.69970E-03,  2.88360E-03,  3.13123E-03,  3.48510E-03,  3.99967E-03,  4.73692E-03,  5.75421E-03,  7.07898E-03,  8.66877E-03,  1.03705E-02,  1.19180E-02,  1.30059E-02,  1.34223E-02,  1.31506E-02,  1.23582E-02,  1.12935E-02,  1.01782E-02,  9.15410E-03,  8.28339E-03,  7.57161E-03,  6.99350E-03,  6.51211E-03,  6.09108E-03,  5.70129E-03,  5.32356E-03,  4.94847E-03,  4.57441E-03,  4.20478E-03,  3.84531E-03,  3.50198E-03,  3.17972E-03,  2.88182E-03,  2.60992E-03,  2.36418E-03,  2.14368E-03,  1.94680E-03,  1.77149E-03,  1.61554E-03,  1.47678E-03,
  1.95196E-03,  2.11131E-03,  2.27290E-03,  2.43298E-03,  2.58796E-03,  2.73586E-03,  2.87882E-03,  3.02677E-03,  3.20207E-03,  3.44473E-03,  3.81720E-03,  4.40791E-03,  5.33150E-03,  6.71885E-03,  8.67960E-03,  1.12152E-02,  1.40933E-02,  1.67815E-02,  1.85952E-02,  1.90597E-02,  1.81985E-02,  1.64672E-02,  1.44340E-02,  1.25172E-02,  1.09174E-02,  9.67318E-03,  8.73730E-03,  8.03089E-03,  7.47326E-03,  6.99655E-03,  6.55201E-03,  6.11104E-03,  5.66251E-03,  5.20782E-03,  4.75535E-03,  4.31576E-03,  3.89872E-03,  3.51133E-03,  3.15767E-03,  2.83913E-03,  2.55506E-03,  2.30342E-03,  2.08137E-03,  1.88576E-03,  1.71339E-03,  1.56126E-03,
  2.18497E-03,  2.38246E-03,  2.58472E-03,  2.78576E-03,  2.97852E-03,  3.15638E-03,  3.31635E-03,  3.46456E-03,  3.62426E-03,  3.84572E-03,  4.21722E-03,  4.87722E-03,  6.02873E-03,  7.94961E-03,  1.09594E-02,  1.52530E-02,  2.05402E-02,  2.57017E-02,  2.90393E-02,  2.93556E-02,  2.68824E-02,  2.29511E-02,  1.89216E-02,  1.55525E-02,  1.30376E-02,  1.12764E-02,  1.00770E-02,  9.24915E-03,  8.63471E-03,  8.11598E-03,  7.61642E-03,  7.09719E-03,  6.54917E-03,  5.98240E-03,  5.41543E-03,  4.86740E-03,  4.35344E-03,  3.88311E-03,  3.46076E-03,  3.08662E-03,  2.75822E-03,  2.47155E-03,  2.22190E-03,  2.00449E-03,  1.81479E-03,  1.64872E-03,
  2.45558E-03,  2.70525E-03,  2.96619E-03,  3.23041E-03,  3.48678E-03,  3.72200E-03,  3.92407E-03,  4.08972E-03,  4.23730E-03,  4.42513E-03,  4.77385E-03,  5.49368E-03,  6.92827E-03,  9.62838E-03,  1.44012E-02,  2.20831E-02,  3.26249E-02,  4.36691E-02,  5.05826E-02,  4.99207E-02,  4.28748E-02,  3.36076E-02,  2.54101E-02,  1.94352E-02,  1.55134E-02,  1.30831E-02,  1.16170E-02,  1.07161E-02,  1.00960E-02,  9.56424E-03,  9.00760E-03,  8.37984E-03,  7.68404E-03,  6.95064E-03,  6.21777E-03,  5.51832E-03,  4.87455E-03,  4.29781E-03,  3.79091E-03,  3.35099E-03,  2.97203E-03,  2.64667E-03,  2.36736E-03,  2.12703E-03,  1.91940E-03,  1.73906E-03,
  2.76645E-03,  3.08653E-03,  3.43133E-03,  3.79249E-03,  4.15574E-03,  4.50027E-03,  4.80085E-03,  5.03617E-03,  5.20827E-03,  5.37594E-03,  5.69990E-03,  6.49626E-03,  8.32288E-03,  1.21802E-02,  1.98608E-02,  3.40057E-02,  5.63656E-02,  8.26872E-02,  9.91986E-02,  9.41932E-02,  7.35160E-02,  5.11672E-02,  3.45316E-02,  2.41533E-02,  1.82453E-02,  1.50616E-02,  1.34179E-02,  1.25735E-02,  1.20544E-02,  1.15603E-02,  1.09318E-02,  1.01280E-02,  9.18895E-03,  8.19032E-03,  7.20599E-03,  6.28928E-03,  5.46934E-03,  4.75581E-03,  4.14569E-03,  3.62916E-03,  3.19376E-03,  2.82677E-03,  2.51649E-03,  2.25274E-03,  2.02703E-03,  1.83239E-03,
  3.11728E-03,  3.53012E-03,  3.99215E-03,  4.49903E-03,  5.03830E-03,  5.58555E-03,  6.10205E-03,  6.53952E-03,  6.86380E-03,  7.11271E-03,  7.49302E-03,  8.49331E-03,  1.10096E-02,  1.66745E-02,  2.88522E-02,  5.43362E-02,  1.02703E-01,  1.72189E-01,  2.19740E-01,  1.95625E-01,  1.31671E-01,  7.81504E-02,  4.60661E-02,  2.92325E-02,  2.09805E-02,  1.71879E-02,  1.56419E-02,  1.51333E-02,  1.49224E-02,  1.45455E-02,  1.37855E-02,  1.26455E-02,  1.12651E-02,  9.81659E-03,  8.43602E-03,  7.20127E-03,  6.14113E-03,  5.25315E-03,  4.51924E-03,  3.91586E-03,  3.41953E-03,  3.00941E-03,  2.66801E-03,  2.38120E-03,  2.13782E-03,  1.92914E-03,
