NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.97067E-03, -1.93297E-03, -1.91428E-03, -1.91506E-03, -1.93533E-03, -1.97466E-03, -2.03219E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.27996E-03, -2.14945E-03, -2.03173E-03, -1.92931E-03, -1.84448E-03, -1.77918E-03, -1.73499E-03, -1.71298E-03, -1.71373E-03, -1.73724E-03, -1.78299E-03, -1.84993E-03, -1.93652E-03, -2.04083E-03, -2.16059E-03, -2.29329E-03, -2.43630E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.64826E-03, -2.47246E-03, -2.30157E-03, -2.13872E-03, -1.98714E-03, -1.85003E-03, -1.73044E-03, -1.63115E-03, -1.55457E-03, -1.50262E-03, -1.47664E-03, -1.47732E-03, -1.50469E-03, -1.55810E-03, -1.63625E-03, -1.73725E-03, -1.85872E-03, -1.99790E-03, -2.15175E-03, -2.31707E-03, -2.49062E-03, -2.66924E-03, -2.84993E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.96945E-03, -2.76753E-03, -2.56375E-03, -2.36132E-03, -2.16375E-03, -1.97479E-03, -1.79831E-03, -1.63819E-03, -1.49814E-03, -1.38159E-03, -1.29149E-03, -1.23023E-03, -1.19946E-03, -1.20005E-03, -1.23204E-03, -1.29462E-03, -1.38616E-03, -1.50435E-03, -1.64625E-03, -1.80846E-03, -1.98728E-03, -2.17884E-03, -2.37924E-03, -2.58472E-03, -2.79172E-03, -2.99701E-03, -3.19771E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.37116E-03, -3.15616E-03, -2.93195E-03, -2.70125E-03, -2.46731E-03, -2.23385E-03, -2.00501E-03, -1.78528E-03, -1.57930E-03, -1.39179E-03, -1.22730E-03, -1.09004E-03, -9.83685E-04, -9.11195E-04, -8.74644E-04, -8.75119E-04, -9.12658E-04, -9.86247E-04, -1.09388E-03, -1.23265E-03, -1.39894E-03, -1.58855E-03, -1.79695E-03, -2.01942E-03, -2.25128E-03, -2.48804E-03, -2.72551E-03, -2.95990E-03, -3.18793E-03, -3.40681E-03, -3.61428E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.83053E-03, -3.61776E-03, -3.38893E-03, -3.14584E-03, -2.89090E-03, -2.62715E-03, -2.35829E-03, -2.08865E-03, -1.82312E-03, -1.56703E-03, -1.32602E-03, -1.10581E-03, -9.12006E-04, -7.49829E-04, -6.23855E-04, -5.37780E-04, -4.94213E-04, -4.94523E-04, -5.38758E-04, -6.25645E-04, -7.52660E-04, -9.16182E-04, -1.11168E-03, -1.33399E-03, -1.57750E-03, -1.83648E-03, -2.10528E-03, -2.37852E-03, -2.65126E-03, -2.91910E-03, -3.17828E-03, -3.42568E-03, -3.65883E-03, -3.87588E-03, -4.07554E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.12289E-03, -3.90625E-03, -3.66886E-03, -3.41188E-03, -3.13714E-03, -2.84723E-03, -2.54554E-03, -2.23627E-03, -1.92443E-03, -1.61577E-03, -1.31667E-03, -1.03394E-03, -7.74584E-04, -5.45525E-04, -3.53252E-04, -2.03498E-04, -1.00917E-04, -4.88023E-05, -4.88900E-05, -1.01243E-04, -2.04248E-04, -3.54722E-04, -5.48103E-04, -7.78728E-04, -1.04015E-03, -1.32546E-03, -1.62764E-03, -1.93985E-03, -2.25566E-03, -2.56924E-03, -2.87549E-03, -3.17013E-03, -3.44969E-03, -3.71150E-03, -3.95365E-03, -4.17491E-03, -4.37463E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.63786E-03, -4.44868E-03, -4.23443E-03, -3.99492E-03, -3.73052E-03, -3.44226E-03, -3.13197E-03, -2.80239E-03, -2.45721E-03, -2.10119E-03, -1.74009E-03, -1.38070E-03, -1.03063E-03, -6.98128E-04, -3.91792E-04, -1.20189E-04,  1.08566E-04,  2.87252E-04,  4.09976E-04,  4.72548E-04,  4.72755E-04,  4.10517E-04,  2.87887E-04,  1.08913E-04, -1.20631E-04, -3.93612E-04, -7.01966E-04, -1.03714E-03, -1.39052E-03, -1.75381E-03, -2.11931E-03, -2.48015E-03, -2.83046E-03, -3.16538E-03, -3.48109E-03, -3.77477E-03, -4.04450E-03, -4.28917E-03, -4.50833E-03, -4.70215E-03, -4.87121E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.97982E-03, -4.80297E-03, -4.59795E-03, -4.36369E-03, -4.09963E-03, -3.80579E-03, -3.48299E-03, -3.13295E-03, -2.75846E-03, -2.36355E-03, -1.95350E-03, -1.53497E-03, -1.11588E-03, -7.05329E-04, -3.13336E-04,  4.95370E-05,  3.72635E-04,  6.45766E-04,  8.59787E-04,  1.00719E-03,  1.08261E-03,  1.08321E-03,  1.00888E-03,  8.62252E-04,  6.48513E-04,  3.75016E-04,  5.07944E-05, -3.14023E-04, -7.08795E-04, -1.12293E-03, -1.54633E-03, -1.96982E-03, -2.38532E-03, -2.78606E-03, -3.16660E-03, -3.52280E-03, -3.85173E-03, -4.15156E-03, -4.42139E-03, -4.66111E-03, -4.87125E-03, -5.05282E-03, -5.20719E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.33740E-03, -5.17914E-03, -4.99043E-03, -4.76934E-03, -4.51428E-03, -4.22414E-03, -3.89850E-03, -3.53779E-03, -3.14350E-03, -2.71842E-03, -2.26678E-03, -1.79445E-03, -1.30898E-03, -8.19653E-04, -3.37316E-04,  1.25884E-04,  5.56931E-04,  9.42528E-04,  1.26981E-03,  1.52715E-03,  1.70492E-03,  1.79619E-03,  1.79730E-03,  1.70811E-03,  1.53202E-03,  1.27571E-03,  9.48615E-04,  5.62229E-04,  1.29338E-04, -3.36772E-04, -8.23038E-04, -1.31721E-03, -1.80830E-03, -2.28688E-03, -2.74520E-03, -3.17721E-03, -3.57852E-03, -3.94620E-03, -4.27862E-03, -4.57523E-03, -4.83639E-03, -5.06314E-03, -5.25703E-03, -5.41998E-03, -5.55413E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
