NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.97423E-03, -1.78330E-03, -1.59966E-03, -1.42692E-03, -1.26869E-03, -1.12848E-03, -1.00957E-03, -9.14845E-04, -8.46689E-04, -8.06856E-04, -7.96389E-04, -8.15568E-04, -8.63899E-04, -9.40133E-04, -1.04234E-03, -1.16797E-03, -1.31405E-03, -1.47721E-03, -1.65391E-03, -1.84055E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.34221E-03, -2.11982E-03, -1.89704E-03, -1.67764E-03, -1.46570E-03, -1.26554E-03, -1.08152E-03, -9.17934E-04, -7.78796E-04, -6.67677E-04, -5.87530E-04, -5.40540E-04, -5.28010E-04, -5.50292E-04, -6.06771E-04, -6.95893E-04, -8.15254E-04, -9.61724E-04, -1.13160E-03, -1.32079E-03, -1.52498E-03, -1.73981E-03, -1.96105E-03, -2.18469E-03, -2.40708E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.80869E-03, -2.57005E-03, -2.32242E-03, -2.06908E-03, -1.81390E-03, -1.56130E-03, -1.31613E-03, -1.08356E-03, -8.68896E-04, -6.77389E-04, -5.13993E-04, -3.83142E-04, -2.88521E-04, -2.32868E-04, -2.17821E-04, -2.43826E-04, -3.10111E-04, -4.14733E-04, -5.54686E-04, -7.26074E-04, -9.24312E-04, -1.14436E-03, -1.38095E-03, -1.62882E-03, -1.88289E-03, -2.13843E-03, -2.39118E-03, -2.63744E-03, -2.87409E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.34671E-03, -3.11012E-03, -2.85642E-03, -2.58782E-03, -2.30725E-03, -2.01839E-03, -1.72570E-03, -1.43433E-03, -1.15005E-03, -8.79077E-04, -6.27876E-04, -4.02896E-04, -2.10282E-04, -5.55720E-05,  5.66069E-05,  1.22800E-04,  1.40934E-04,  1.10440E-04,  3.22899E-05, -9.10634E-05, -2.55841E-04, -4.57160E-04, -6.89311E-04, -9.46063E-04, -1.22096E-03, -1.50761E-03, -1.79993E-03, -2.09232E-03, -2.37982E-03, -2.65820E-03, -2.92398E-03, -3.17442E-03, -3.40751E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.92054E-03, -3.70445E-03, -3.46501E-03, -3.20295E-03, -2.91971E-03, -2.61755E-03, -2.29963E-03, -1.97006E-03, -1.63393E-03, -1.29724E-03, -9.66855E-04, -6.50260E-04, -3.55347E-04, -9.00794E-05,  1.37882E-04,  3.21582E-04,  4.55169E-04,  5.34255E-04,  5.56194E-04,  5.20257E-04,  4.27679E-04,  2.81573E-04,  8.67268E-05, -1.50703E-04, -4.23564E-04, -7.24113E-04, -1.04441E-03, -1.37667E-03, -1.71358E-03, -2.04854E-03, -2.37579E-03, -2.69050E-03, -2.98883E-03, -3.26786E-03, -3.52554E-03, -3.76059E-03, -3.97242E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.31160E-03, -4.10492E-03, -3.87062E-03, -3.60846E-03, -3.31891E-03, -3.00323E-03, -2.66366E-03, -2.30352E-03, -1.92736E-03, -1.54094E-03, -1.15125E-03, -7.66414E-04, -3.95481E-04, -4.81068E-05,  2.65838E-04,  5.36756E-04,  7.55854E-04,  9.15686E-04,  1.01063E-03,  1.03729E-03,  9.94718E-04,  8.84494E-04,  7.10605E-04,  4.79161E-04,  1.97975E-04, -1.23941E-04, -4.76914E-04, -8.51132E-04, -1.23711E-03, -1.62606E-03, -2.01017E-03, -2.38279E-03, -2.73848E-03, -3.07302E-03, -3.38338E-03, -3.66754E-03, -3.92444E-03, -4.15378E-03, -4.35589E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.89099E-03, -4.73102E-03, -4.54170E-03, -4.32132E-03, -4.06858E-03, -3.78276E-03, -3.46386E-03, -3.11284E-03, -2.73180E-03, -2.32415E-03, -1.89480E-03, -1.45023E-03, -9.98543E-04, -5.49346E-04, -1.13556E-04,  2.96976E-04,  6.69964E-04,  9.93323E-04,  1.25587E-03,  1.44805E-03,  1.56262E-03,  1.59517E-03,  1.54446E-03,  1.41253E-03,  1.20454E-03,  9.28322E-04,  5.93878E-04,  2.12631E-04, -2.03278E-04, -6.41683E-04, -1.09099E-03, -1.54064E-03, -1.98144E-03, -2.40572E-03, -2.80742E-03, -3.18202E-03, -3.52643E-03, -3.83883E-03, -4.11847E-03, -4.36550E-03, -4.58075E-03, -4.76556E-03, -4.92168E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.30343E-03, -5.17011E-03, -5.00608E-03, -4.80870E-03, -4.57559E-03, -4.30474E-03, -3.99474E-03, -3.64497E-03, -3.25588E-03, -2.82924E-03, -2.36841E-03, -1.87856E-03, -1.36692E-03, -8.42752E-04, -3.17417E-04,  1.95925E-04,  6.82704E-04,  1.12758E-03,  1.51525E-03,  1.83140E-03,  2.06369E-03,  2.20269E-03,  2.24263E-03,  2.18189E-03,  2.02312E-03,  1.77301E-03,  1.44175E-03,  1.04220E-03,  5.88928E-04,  9.72600E-05, -4.17676E-04, -9.41689E-04, -1.46210E-03, -1.96813E-03, -2.45102E-03, -2.90410E-03, -3.32264E-03, -3.70367E-03, -4.04572E-03, -4.34857E-03, -4.61298E-03, -4.84045E-03, -5.03302E-03, -5.19308E-03, -5.32320E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.71938E-03, -5.61881E-03, -5.48744E-03, -5.32183E-03, -5.11858E-03, -4.87446E-03, -4.58656E-03, -4.25256E-03, -3.87096E-03, -3.44144E-03, -2.96519E-03, -2.44528E-03, -1.88702E-03, -1.29824E-03, -6.89498E-04, -7.41099E-05,  5.32075E-04,  1.11113E-03,  1.64384E-03,  2.11074E-03,  2.49337E-03,  2.77568E-03,  2.94528E-03,  2.99457E-03,  2.92138E-03,  2.72920E-03,  2.42681E-03,  2.02752E-03,  1.54803E-03,  1.00704E-03,  4.23963E-04, -1.82320E-04, -7.94433E-04, -1.39719E-03, -1.97801E-03, -2.52703E-03, -3.03705E-03, -3.50331E-03, -3.92317E-03, -4.29577E-03, -4.62165E-03, -4.90244E-03, -5.14052E-03, -5.33879E-03, -5.50045E-03, -5.62883E-03, -5.72727E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -6.12907E-03, -6.06625E-03, -5.97387E-03, -5.84788E-03, -5.68406E-03, -5.47808E-03, -5.22566E-03, -4.92277E-03, -4.56590E-03, -4.15237E-03, -3.68076E-03, -3.15131E-03, -2.56647E-03, -1.93138E-03, -1.25435E-03, -5.47203E-04,  1.74575E-04,  8.91964E-04,  1.58292E-03,  2.22329E-03,  2.78820E-03,  3.25373E-03,  3.59878E-03,  3.80698E-03,  3.86817E-03,  3.77945E-03,  3.54541E-03,  3.17773E-03,  2.69396E-03,  2.11591E-03,  1.46775E-03,  7.74192E-04,  5.88407E-05, -6.57038E-04, -1.35533E-03, -2.02149E-03, -2.64457E-03, -3.21704E-03, -3.73438E-03, -4.19462E-03, -4.59785E-03, -4.94570E-03, -5.24094E-03, -5.48711E-03, -5.68817E-03, -5.84831E-03, -5.97173E-03, -6.06254E-03, -6.12464E-03,NA,NA,NA,NA,NA,NA,NA,NA,
