Qtot4.0939474033052647e-16
# RMSE: 1.3170006927127147, Max. Err: 3.1394415958430835 kcal/mol Qa(l,m) [a = atom index]
5
Q1(0,0)     -0.3613826841940037
Q2(0,0)     0.1348173072653511
Q3(0,0)     0.04965376703210168
Q4(0,0)     -0.21972149631410634
Q5(0,0)     0.22487797180125568
Q6(0,0)     0.03216963439203927
Q7(0,0)     -0.09465862081300898
Q8(0,0)     0.017113657505972955
Q9(0,0)     0.23488525690196163
Q10(0,0)     -0.017754793577562884
Q1(1,-1)     0.22200177528607176
Q1(1,0)     0.0880559862778177
Q1(1,1)     0.22885963701662787
Q2(1,-1)     -0.4329051316132012
Q2(1,0)     -0.023762833356984633
Q2(1,1)     -0.36196606247619634
Q3(1,-1)     0.48454095359594096
Q3(1,0)     -0.0420274397094761
Q3(1,1)     0.6681631387947423
Q4(1,-1)     -0.2938266999292769
Q4(1,0)     -0.04915840043734784
Q4(1,1)     -0.38349300861363134
Q5(1,-1)     -0.29889234939302367
Q5(1,0)     0.002407915623802784
Q5(1,1)     -0.07142524896527638
Q6(1,-1)     0.009851382507777097
Q6(1,0)     -0.04726879090135451
Q6(1,1)     0.036672657831989613
Q7(1,-1)     0.3079405680157218
Q7(1,0)     -0.033766906645517916
Q7(1,1)     0.05042792544132013
Q8(1,-1)     -0.18110206110990418
Q8(1,0)     0.03744857035815466
Q8(1,1)     -0.2412929655421483
Q9(1,-1)     0.15262443404668408
Q9(1,0)     0.032529044875957154
Q9(1,1)     0.39513453984841385
Q10(1,-1)     -0.21769150948673419
Q10(1,0)     0.03551711371280335
Q10(1,1)     0.08512480764703127
Q1(2,-2)     -0.21271259517673094
Q1(2,-1)     -0.17643621516078425
Q1(2,0)     -0.5568603885653169
Q1(2,1)     0.08941583956183034
Q1(2,2)     0.04657433806751844
Q2(2,-2)     0.020113221006564205
Q2(2,-1)     0.07610091591747327
Q2(2,0)     -0.5410445387090043
Q2(2,1)     -0.20138823537819528
Q2(2,2)     0.17005307263957445
Q3(2,-2)     -0.07148550023536265
Q3(2,-1)     0.08803076067563244
Q3(2,0)     -0.5005641648119468
Q3(2,1)     0.017961291426077997
Q3(2,2)     0.5282555187102804
Q4(2,-2)     -0.15351689929658585
Q4(2,-1)     0.08532865119459973
Q4(2,0)     -0.3304402241078723
Q4(2,1)     0.0718711600629475
Q4(2,2)     0.48745031816272105
Q5(2,-2)     0.14597194926440726
Q5(2,-1)     -0.025417166379868364
Q5(2,0)     -0.19070402900256303
Q5(2,1)     -0.014324662440986643
Q5(2,2)     -0.38973219903754003
Q6(2,-2)     -0.18967920016302547
Q6(2,-1)     0.009939834699183263
Q6(2,0)     -0.04344675715263732
Q6(2,1)     0.05272645385276875
Q6(2,2)     -0.03524547342763243
Q7(2,-2)     -0.0018479499994215852
Q7(2,-1)     -0.010988945434697465
Q7(2,0)     0.03883817256853296
Q7(2,1)     -0.08262420901997446
Q7(2,2)     0.49639367759184394
Q8(2,-2)     0.05898654711324408
Q8(2,-1)     0.062324603774086204
Q8(2,0)     -0.4475000335946003
Q8(2,1)     -0.048054056311418916
Q8(2,2)     0.42082491006070233
Q9(2,-2)     0.10387898593079756
Q9(2,-1)     -0.018946985790606753
Q9(2,0)     -0.3578192542310034
Q9(2,1)     0.04835776633700808
